timestep,soil_organic_matter_N0.8_C2.5,soil_pH_N0.7_C2.8
228,0.0,100.0
229,1.2494083606079125,99.63721750924083
230,0.0,96.99425529723288
231,0.3746623204636896,97.63263556935533
232,1.0491892460820247,97.43824308933702
233,0.4738871352080124,100.0
234,3.285728213629598,100.0
235,5.491622191683545,100.0
236,5.424457644786684,97.6471291211306
237,5.225983430468942,100.0
238,4.519170134939743,100.0
239,7.366911056974805,100.0
240,9.578213551644971,100.0
241,13.288936411863594,100.0
242,16.977636290542492,98.10530071487445
243,17.685359828566995,94.76899459873621
244,14.750608176817762,93.2259991495073
245,13.632499801156259,94.14047674151853
246,14.96275137758512,94.94677082586324
247,12.742705459282723,92.83258226912142
248,15.865664164077396,95.86985941644953
249,16.14993630464923,95.43565594476911
250,15.239065134345271,99.08214279498418
251,13.56956138715601,99.2670440953631
252,10.592629885889888,100.0
253,12.647083493815348,100.0
254,13.607242300742184,100.0
255,15.80529012276071,98.56978261214478
256,12.783245209045715,100.0
257,9.254263330008804,100.0
258,10.858135811003454,99.80771771935147
259,12.826357583513659,100.0
260,14.067552790038885,97.82190803980394
261,16.293883380372343,100.0
262,19.56615491114537,100.0
263,22.405763767150006,100.0
264,19.87898469900137,95.61131770910251
265,21.320307389906922,99.08870236440389
266,19.69098681104039,98.61522486061185
267,20.779627633026603,100.0
268,23.5399423713555,100.0
269,23.853613614948976,100.0
270,26.418625744978037,100.0
271,29.045354216964732,100.0
272,29.402987518641087,100.0
273,28.16200316098769,100.0
274,25.111085173974885,99.46196796619762
275,24.378442670336703,100.0
276,21.923667011596795,100.0
277,23.209420624341384,100.0
278,26.592100293507567,100.0
279,29.006242426898865,100.0
280,28.213603139331305,99.60305524519902
281,30.398115853333437,100.0
282,33.61531317109323,100.0
283,33.39391024600192,97.8547059160272
284,32.67458316326583,94.19714442340704
285,32.08143793991922,93.6052891576464
286,33.64698563792306,97.67622529578482
287,35.4443566491277,100.0
288,34.46106105293681,99.66360005149568
289,33.83634494616167,96.1435560230786
290,33.778488664555596,98.96497307138338
291,33.179389280086326,96.73145303404144
292,31.53987950987448,97.08170237300341
293,28.67203746988423,95.34556171837542
294,33.27619540800571,96.5848815502297
295,31.712533982217618,100.0
296,31.073307172309406,100.0
297,28.42017554801586,100.0
298,28.926187683436584,100.0
299,27.970396164947868,96.3675787921232
300,28.91012091780201,97.96482684182986
301,26.20434633793838,95.11288864036197
302,29.097124887849542,98.64734254257866
303,25.54494076368293,100.0
304,25.375289049621287,100.0
305,27.05008562566952,98.60261900483592
306,28.29355450760928,96.30239583545341
307,28.52689279238719,92.53021055497263
308,26.25206671138323,90.27729005664946
309,26.050002122473927,89.75743463612787
310,23.491297303743785,92.92985560308503
311,23.790806450855758,92.64441307892501
312,20.238152576743424,95.74038999752668
313,19.616235863933053,98.31059323605469
314,19.193868375284026,96.56096522879186
315,16.12056129348437,98.09583588850637
316,18.758899391100044,94.35535126850984
317,18.087556278757848,92.19985815879372
318,15.645826853959022,89.5900713242161
319,12.795443269726977,91.35441719149853
320,10.652777491842052,89.36324283951392
321,9.866462844154816,89.90536092300084
322,13.342138098471244,90.68484775516762
323,9.991985836195212,92.25965618827867
324,5.829082290819669,91.29904563602341
325,3.9257575237862277,88.37314923735829
326,3.3138424387870087,91.20221473285625
327,6.079761284297081,93.43283847652597
328,5.645555723448436,95.66555434795968
329,5.323812926541603,95.3418314162194
330,6.207478458086873,92.98250360328417
331,8.48676918632532,92.6967951959848
332,11.826261327424657,92.75755250499701
333,15.1533564321841,89.81574365912886
334,13.418990045282749,88.0761446669713
335,11.71520318291368,90.48138845524939
336,12.056175578140213,87.40042969963226
337,15.279174865287835,84.29006405225373
338,16.18814467651821,87.30900462323305
339,16.828466823332832,87.80696081101141
340,19.502346210633398,90.77842938490791
341,19.28843382798679,87.85237004222938
342,21.82684652593671,83.75715307717317
343,20.79997372172832,85.93185517123635
344,25.312246614058612,85.26462901095347
345,20.375683859194933,87.2325206430795
346,18.77274527139493,84.71039190356767
347,22.2993795356694,84.67433177271656
348,25.075034739989047,83.00115267704986
349,24.531875248134153,81.78337103836171
350,23.63507617762665,79.04527762889815
351,24.256691262898112,81.3485972536207
352,26.232577171031746,78.24027311137378
353,28.98517511345083,78.50517054467666
354,27.30868582672792,75.66441494660285
355,30.527137894800266,73.08251857823966
356,30.90851585641686,68.55503082674812
357,34.00399290723653,71.12319093246873
358,35.97957284256118,70.96518012408677
359,35.61525539687064,68.59190926166242
360,36.39177182493387,67.97677344072464
361,39.0804960221413,70.22132632180997
362,41.6557880966936,72.36277997443271
363,40.1700748993779,73.03178292628834
364,42.96274578960548,75.28933929212111
365,41.59439699302784,75.34231858973666
366,39.51732690342385,78.0590051386464
367,36.523836589986736,78.28956901436526
368,35.614545843919075,78.45680684937628
369,35.95466950845113,81.9610070779712
370,35.74262315180196,79.31596607325088
371,34.001639892206164,79.86535978551336
372,34.20046025570816,82.64920995893831
373,29.76126982694268,80.28480185134728
374,31.829611553045115,82.28243251977017
375,30.432103413114014,79.25044952665225
376,27.837007724824815,82.17643380001051
377,25.0710129541378,82.71986636063683
378,23.040512753606365,84.4997548984943
379,20.139339781477013,82.19181742893223
380,22.924957861346932,80.88741093494524
381,20.774715477857637,79.15084755576792
382,20.30607434594109,76.86059312098656
383,24.081360804249893,80.05916215104902
384,21.861310191199312,82.95608526829143
385,21.257328207128644,83.10279118278184
386,24.15415756624292,79.74741592474655
387,21.600562554595303,76.6610557280679
388,24.671389525571243,73.41207748604528
389,27.330940645684187,70.12810097182492
390,29.473977558415772,70.17046264295055
391,26.524878697852024,67.53175161743334
392,24.212885374594194,67.7195319340594
393,27.504919253615498,70.21578841017258
394,29.868176863330362,73.31327566437719
395,31.333727446824255,73.14157790217297
396,34.390263594652346,73.13114075170257
397,31.295935842329335,76.84123151856538
398,34.52662133641226,72.96406265831999
399,36.81757575910916,76.37101090648899
400,33.28524973441601,76.94010658594974
401,36.15996393839424,76.56586574651213
402,32.88206540397742,77.77179771372272
403,31.866009834006253,80.77834014878877
404,30.566878735713363,76.96759639915885
405,29.089010980107872,77.77462364032046
406,27.344594983367983,77.3962664658156
407,28.70708796701956,77.10627593315536
408,25.87572430901862,75.32141060077399
409,24.99518863763604,72.05246336035735
410,21.629934538744926,71.8540791464035
411,20.61279965741023,74.43400349615968
412,19.772932199724774,77.44608858389476
413,22.404603755765972,76.51586637193573
414,19.392096080060426,74.16086498302997
415,20.60495860064307,73.09114218248698
416,17.672623043487775,75.64503513397392
417,14.421491632829557,77.78919622828509
418,12.824472643182794,77.71998248206735
419,15.900621719471129,77.08591051300448
420,17.231476841786087,74.60324900636544
421,14.709582800811718,70.82059810064618
422,16.378899201625405,70.85762643942574
423,13.927350755445076,74.11966163405062
424,16.19659935341354,71.3339882906502
425,15.361694822184411,68.9192373908774
426,16.805512587265095,71.82086029331725
427,17.484549865394744,72.38110717463267
428,18.732366695255504,75.86622334019066
429,22.161095183948724,75.68640817780643
430,23.651384235423155,72.5909687331418
431,24.475008455340046,73.8401463274157
432,26.639527422050385,76.7651089761659
433,24.96282837518346,78.27106889764575
434,28.225699638643185,75.99285001877166
435,29.21257708416541,76.05820714460957
436,28.8807067990346,76.16078188304336
437,29.65163676108151,75.85183065774893
438,29.30010142933641,78.74623275269843
439,29.41703470884252,82.6594415803889
440,30.741070708184107,79.48323135734663
441,28.756722755855765,78.29550606973876
442,31.214545143363658,78.5617483321178
443,28.208395757357454,79.21198647433907
444,29.171260974422104,79.10758015429765
445,28.41923603516904,80.00618087770395
446,30.56109351970828,82.54591476597219
447,27.19166858845541,84.7340148187689
448,31.083790839217354,86.69926051817762
449,28.553196109060156,89.76302923086797
450,31.45209615354516,91.79915821453581
451,29.090606011257783,94.78904393984945
452,26.897622477923328,91.20410467033561
453,26.370914298478663,88.86323041264123
454,25.15440795016906,86.3683841722839
455,26.509770983030517,88.86140336939823
456,26.05134488233376,86.28977529452446
457,23.63098031795847,89.05154715993896
458,24.879606164390825,86.60358534668599
459,28.06390277647594,85.02229134884209
460,31.626114669771972,80.98459936222064
461,32.65601107900686,78.35615622494745
462,35.75914265939109,80.74385417369649
463,37.49521954274003,82.00130879970095
464,35.18981301769832,85.57565334650562
465,35.856495371633315,86.49584981919972
466,36.529482242480846,83.93810325035366
467,38.910309941213534,84.14329675725506
468,41.78427569513169,81.88925029208811
469,44.54305191106012,78.69430459870587
470,41.39573677061418,76.2790952014462
471,39.52884476065948,75.50513903543818
472,36.99229207232426,76.30645314045032
473,33.67976439728266,78.43448222729516
474,34.73711346786779,75.60065151786362
475,32.047101282181856,76.35021457345191
476,33.089007680244045,73.38421216170782
477,31.656054210893107,71.40086223777901
478,31.204817523088842,68.20149163575337
479,33.90046079382407,72.85018699250766
480,36.76602088466495,73.74169097898472
481,37.20626936320353,70.8699541241843
482,35.83240486519651,68.70960689046808
483,38.76206270792501,65.49208592807773
484,38.91201313963476,62.25773314070684
485,36.814137691749,64.6840937486349
486,35.280112668954025,61.52165558795052
487,32.579909798354365,58.02460073791351
488,31.41323381200899,58.904357704275185
489,28.807738159647677,58.518212564910606
490,31.960200451496448,61.48494183940676
491,31.60474516986534,62.08227283903352
492,33.87535420569765,62.328168216711404
493,34.418100070502284,62.64297259420291
494,34.45864379912786,62.65007598162711
495,35.672636875243995,59.83227519197482
496,36.56227938270012,62.72503433256014
497,37.11318505816556,62.12501261078596
498,33.144850253839934,62.37441169661701
499,35.145531768164645,65.9403711675156
500,38.423732797736776,65.60176875964599
501,36.29857681281872,63.72095351334789
502,39.93518040517894,64.80173179266755
503,38.82874265247929,61.28392299864418
504,41.06846175742528,61.72503836054727
505,43.362054183650606,65.01616276301833
506,43.18013676337314,64.71055544129133
507,45.82088908302023,64.91492972709747
508,48.1105182676652,66.9646630942503
509,51.35592663779474,64.4954482422596
510,48.69113894384264,61.48119182840583
511,47.644023609055324,64.81952768715793
512,44.88572614698562,62.7395928223179
513,44.104049530658386,63.31282551740331
514,43.20484705502634,65.39279740865594
515,42.33085553455352,64.92258658561228
516,45.49200535670879,68.028878210544
517,46.6953124354399,64.49449187203393
518,47.81329602488993,65.97918032810595
519,46.89417824589958,67.36222741224975
520,49.57573369472342,69.65238516046252
521,48.09508110253562,72.20037135320885
522,50.071331855231406,71.83885103393695
523,53.77198653410955,74.21574907797185
524,52.086752510060904,73.51474311077568
525,53.87433430119607,76.32911835256748
526,56.96978635015512,73.32844302118826
527,55.15050228904663,76.47394375476297
528,54.819405104636,77.20975835105145
529,55.90514884163016,79.90525296127655
530,53.99863708566441,80.27647977309908
531,58.03169242218719,77.18832553188454
532,60.868334600670025,78.61687646133622
533,60.54396302725712,75.21144364150288
534,63.18199592024237,72.35448940832308
535,63.108356930103405,72.50369191362033
536,60.31920801604944,74.56189655065343
537,62.93154120178758,74.80473522339837
538,60.91773444373986,77.60953756671277
539,58.53181660088169,80.63863935693692
540,57.88075222197544,78.00296915879336
541,60.526328055411234,77.79990714311512
542,58.193338380027726,77.94144647324397
543,55.96517195836419,75.05440760056462
544,56.408868444358646,74.70438924978211
545,53.729415310757815,71.7672798360095
546,53.28977463955955,70.42144589642461
547,50.88115688712657,72.46504924138287
548,52.850966786486126,73.34007965145956
549,51.882671708955485,76.17912826824967
550,49.04439300824251,79.07202612921346
551,52.33388638251915,78.55292770340901
552,55.22439952012893,74.91830083721524
553,53.55037833088602,78.18277049353759
554,56.10369230978758,81.56641733026383
555,53.90648613797764,82.04743012517835
556,56.99296555949591,78.11264263521677
557,55.746872443136134,75.92259812168942
558,52.64110646468929,76.05034627329616
559,54.384479271489255,72.44933636331183
560,54.121199303968304,70.62134164839746
561,57.03122823470613,74.14702108365901
562,59.30136989689163,71.81452442924954
563,60.63685089676767,68.55423516560445
564,60.253437825283534,65.36292015797135
565,60.50347837551173,64.5834484885971
566,60.079940729510504,64.32152802593495
567,60.30095125652609,63.24808945983118
568,57.10575629975596,66.67505837934134
569,60.07589816247835,63.69201238672196
570,57.35496546811295,65.92473399998748
571,57.61586784001939,65.3309617599872
572,59.812713411726236,68.55328330364452
573,62.828684541676466,68.73159466074817
574,61.877448242533625,71.03304564163001
575,59.15457981412074,70.90295844292889
576,59.59033535568254,73.35904153656368
577,60.04908949350189,73.50697831849341
578,57.21098021905543,69.90485397788866
579,59.787824581574185,70.04992384744779
580,62.25449749545148,70.64239901697489
581,60.478583075914386,74.39327581979921
582,57.07695011355938,77.74781800021874
583,54.78844591507962,74.80339760809709
584,54.78870573144729,77.78052217207039
585,57.89105331347684,75.1599416255173
586,59.53031102128935,74.37731526137978
587,60.49469321768528,76.89318078548976
588,59.92679155819996,80.0879128735431
589,60.7849455547279,76.6359132882698
590,57.4878562557106,77.48268439936159
591,59.26129785005493,76.9891184603102
592,59.29076543085639,80.50328514173987
593,62.4163114769102,78.86074281587942
594,66.51159150930977,78.43445187596762
595,67.58078704804522,74.78172750305455
596,65.0535534501102,79.36717478824433
597,66.65597364161852,82.45383102263013
598,69.02311723343509,85.02873388363489
599,71.31599709742437,85.3586278139216
600,72.98217360062029,84.45021296958724
601,73.00351385651219,82.44044851646682
602,75.517726001509,81.34228444257356
603,77.85850441858352,84.27278418518242
604,78.2046553013461,86.58792670421076
605,78.20965646807858,86.33845751578328
606,80.38363696408959,88.38965234411155
607,79.70563592645496,89.8460237029107
608,79.82228025714178,87.98026038619975
609,81.62807959757404,88.19280148670876
610,79.45193649101287,90.90696954443912
611,80.06172715406527,89.93337670259673
612,77.6226233619587,90.07475233946919
613,80.45060835985709,86.87187231035227
614,78.14521674500267,87.08973610529816
615,78.17458765999977,90.31277070342665
616,79.8484228156967,90.94037127006634
617,79.83009452675543,88.09842306531876
618,76.18226312574403,87.49215977566573
619,78.96078997507884,84.07278564806276
620,81.51768722825827,86.5051071036926
621,80.6017808083957,84.04988457979319
622,80.67306415173428,80.51035804983893
623,80.31632770936203,78.70338374467381
624,80.78919598267042,78.96288849853406
625,83.97226295415541,76.27789964877076
626,81.32939930936266,77.23164613223227
627,78.59942662607776,79.0664884159643
628,78.24690440838295,78.3165121155511
629,75.45521844511946,81.82079620272026
630,78.13246549800671,79.03535137325554
631,78.87990317122474,76.94607658864246
632,75.15986785116291,73.77815091380785
633,72.42933793672225,73.74495492092964
634,70.77613313997551,74.89455042378523
635,71.43288723002279,71.56385941537626
636,75.5002424731735,68.00240500804432
637,72.80501853997214,68.29078701406081
638,72.78159594461849,71.52538290114173
639,75.23607982841169,73.16204157457092
640,74.75961485214808,70.30799729579714
641,74.66128906799577,70.17986252095463
642,74.30410179421895,73.62246209744923
643,75.33423449537699,73.53097518215431
644,78.51964698814729,73.51607834267081
645,78.20933246526165,75.22135237822975
646,80.54748680829204,72.57659980996746
647,82.62262351059903,75.68511040897148
648,82.18275257666303,73.72645662966114
649,84.15203444698517,77.34463031091518
650,83.49366365620581,80.35226538303858
651,83.40596251948749,78.05126415380892
652,83.15980050879806,76.94052916402937
653,82.39004408722637,76.75554358454099
654,82.48103120390871,77.38737621862603
655,86.62098129283034,77.46064211315496
656,83.71708265353453,75.2381241341399
657,85.2404227921295,79.19410981581036
658,86.6575458124999,77.51893904294843
659,88.92938370566473,74.44792965072396
660,88.87518234651056,71.74651278706976
661,87.57631946985515,68.01129493517111
662,84.85254249636814,67.86393064248563
663,87.54866533486761,67.18755692428907
664,90.76560249315379,66.11077532268261
665,89.97997384026475,63.5541047050639
666,90.08549302398242,63.47963200570736
667,93.58149927414028,67.14322930979304
668,91.10370127486446,63.366169893680855
669,88.73070414078103,63.9422517989671
670,85.61033463356691,67.03690720638775
671,84.95348016173813,66.95320991784097
672,85.77215823669087,64.46102487940153
673,82.71794684213441,60.806992778562815
674,85.85933111109979,57.160568777228576
675,83.62414636751566,54.35972270427038
676,85.37940255640981,58.063228124614
677,83.23533400873008,55.02615932469381
678,79.83886262457848,53.88017716482177
679,81.93697629340707,56.27822210893363
680,84.74529094129485,56.123797715432644
681,84.13405829310939,52.9056136784386
682,80.43104209633836,53.32578657648021
683,76.42472231255587,49.96189323134168
684,74.22044458682437,53.61395447624116
685,77.11437164611078,53.66406299194289
686,77.25567885700798,54.39431337119219
687,74.9011948615101,53.88883883358765
688,71.09998072203929,52.802287454168905
689,72.76127818147089,50.914337697876945
690,73.11369095799824,47.650514325386595
691,73.33623676292063,45.23053408866615
692,74.76384173970493,47.854831636753296
693,77.82854807553073,48.58774652160392
694,74.99882729998593,49.9209076070173
695,75.23648960778014,46.03227815879949
696,78.2335191004572,49.933158383401384
697,80.97330161902721,47.92284027890341
698,82.83191874108465,45.74905364359445
699,83.6086190130537,49.38683533386838
700,82.0176460306159,50.32934680768065
701,83.40176469139479,54.15329772146723
702,83.43862267338963,50.01868613849204
703,84.04687466649484,48.259503214488305
704,87.2239167965963,48.53606552431625
705,89.84786424825931,47.98244902486702
706,88.07967217435024,48.08501335655949
707,89.22548019156636,45.57377636574706
708,88.86792330940895,48.773615129424506
709,85.62375292400282,46.6300374745617
710,85.14268984430741,46.06015077205362
711,83.01229157735106,45.91003422230688
712,82.5941056810746,45.672855744496594
713,83.26708942284966,42.479396274590265
714,82.9227899115281,39.96471148343119
715,78.52093671054183,36.99212343253687
716,76.0397692761463,33.77099816206302
717,75.68487652652861,33.58233428983758
718,74.3226265300178,35.97063600127743
719,71.66398433226638,39.25530027030949
720,71.2558508552091,37.98342187255866
721,71.48006838579472,39.83991300233559
722,67.33911748560406,36.91434224779645
723,69.5275224519213,40.44314409219227
724,71.92059269083401,40.42121184171334
725,71.38366370512215,38.626442621649296
726,71.00857101708591,42.28164021580135
727,73.87873406499374,45.7789793417848
728,76.46015097074388,47.555750360724375
729,75.95567304221551,50.53041673970111
730,71.41033759264778,48.41694978499584
731,71.71423820898455,45.32942887289073
732,74.34133081178632,47.41874034390612
733,75.08601067772393,47.47767713718796
734,77.64031024844714,44.874822653832624
735,77.82495971505246,44.283943977747604
736,80.91619287000785,42.291544452445024
737,83.52807019230119,42.8137202579904
738,83.88533045565535,43.401719416593245
739,82.77297644207077,41.110624649488265
740,80.14029099335669,40.33117540832966
741,80.98968314900699,37.01642546736211
742,79.31870798319045,39.19435947789084
743,82.62525770912357,40.71860978109475
744,81.10917659291937,38.240177439248356
745,78.24341840599378,37.2657469867614
746,76.94296925996153,38.03009225971051
747,76.37188075507217,40.79530129940685
748,80.08637458595554,43.63702469018079
749,77.61670904100679,47.19946955671663
750,74.87088822719126,45.345506565335675
751,73.72303033981306,45.01013475972698
752,75.76171211301833,47.40447516009871
753,77.19491509314578,47.86600554524897
754,80.18374927284049,51.371189703340825
755,83.68554436440692,48.673245876682586
756,83.12614282523388,45.76093973227261
757,86.66284974067068,42.70253940052701
758,86.00996516518231,44.00394375673263
759,82.8115638509124,42.86696154272297
760,79.1660103113266,45.71787933767016
761,79.60332138351265,48.29215592249713
762,78.5890414108459,51.88077965039941
763,77.10943884099396,52.391035823618296
764,74.9206188953464,54.76026613159834
765,75.66179521401584,57.10212219252756
766,73.86223893901877,54.438205754642496
767,76.55160189608486,50.76693248553153
768,79.95300725727704,53.630687070537284
769,77.91645386191512,56.24975590020717
770,81.0063084300434,59.134513735205935
771,80.08617719534216,55.93505999964103
772,84.15915692897995,57.06207105078464
773,82.5838185520782,59.47526271320988
774,82.38356522563404,57.127628385645366
775,78.91324699557198,56.23198916482545
776,76.41247916311644,53.255961113153745
777,76.20557270633017,54.77914988880917
778,79.08773546571388,51.644824806692036
779,79.3873077605612,51.79729977454356
780,83.53055216378753,48.098758968100285
781,83.53400548952493,48.653714060175
782,84.59828396807247,50.98465163408707
783,81.95834931788862,46.750242657695
784,81.35187463985899,44.00863003703109
