timestep,soil_organic_matter_N0.8_C2.5,soil_pH_N0.7_C2.8,soil_moisture_N0.4_C2.0,nutrient_levels_N0.6_C1.8,soil_structure_N1.0_C1.5,microbial_activity_N1.2_C1.2,biodiversity_N1.5_C0.8,soil_salinity_N1.8_C0.5,soil_temperature_N2.0_C0.3,soil_compaction_N1.6_C0.1
38,48.84816846586826,49.95139139402126,50.582358106504174,45.52668709282634,49.01422927510808,56.70175285627723,55.083070624479845,33.74450819601798,60.5394244603236,71.07195200125545
39,50.39995081111384,48.48497391004556,50.77857615622673,45.46741214679731,49.02124762199674,58.6195593587119,54.05605614628451,40.53599355658134,60.170597646624785,69.09788090451622
40,51.15401931123496,48.0754013197289,50.23431999389395,45.24874927401267,49.88338068415947,57.923559570331484,54.28968936179427,37.18585701967925,61.243490471062266,69.46358191839686
41,51.37984109653586,47.36981402496136,49.89961958405868,46.984124943228096,49.425912691805074,58.66753972841245,53.81641827156572,36.73817906017931,63.037984471792605,68.67460607365832
42,50.21732354487288,48.541854530967434,49.887850148863116,46.717072355833665,49.636766424545534,57.85944872660064,53.22029343914204,35.53338355013229,65.54148171582281,69.38124589168623
43,48.69326915291581,49.44202332086755,49.7549328641283,46.96709990771058,50.62643029190569,57.41199680393923,54.15052192586141,37.75000155810646,66.21312798482792,68.74289806620286
44,49.613365128157014,50.250091227225795,49.95979747951481,46.429026169311626,51.528863230452544,55.69192253700549,54.672362271194544,34.60091051915064,66.04897691628992,69.12446510764539
45,50.364002241507805,50.63856619346069,50.07463042619509,46.313176682500035,53.80877108454888,55.95140553454864,52.695510612227764,36.6816041330894,66.40603035636636,71.38709035198691
46,50.785749629445185,51.25161350141256,50.5600142953369,46.15904212602707,54.47558669184307,55.97948606595483,53.12713920104712,35.89300900670395,65.5120205389031,71.42927732933315
47,50.19555657567739,51.111144570360295,50.33238552230277,46.34859775007789,55.315898428215526,54.733838092773105,55.28279088599559,38.09852136118512,66.7254560074973,70.6434105690181
48,49.67943684379065,51.87728563630999,49.785020847629944,46.07961199567164,55.392333122720515,54.58676947977216,55.315268889969765,37.21582356476125,65.24604011914673,72.10455523586067
49,49.83683720413187,51.16580566335972,50.55536540450957,45.5340015548567,55.63269751328284,56.45636040962136,54.95579502735598,35.879442435311766,63.37186534686517,71.47561604871747
50,49.83270792000065,50.995506445038814,50.818653579679875,45.92152613292228,55.39195735589619,55.450667954506315,56.37854742953083,37.84064655177469,62.84356308617069,70.73810705598224
51,50.56364675794539,51.07954912657571,51.01060024826314,44.92096330368173,55.14392525675251,54.100305245504515,57.12545845862952,36.49180521425564,62.16496345374234,72.03221185464744
52,49.201708332433505,50.77628476798853,50.37692180689594,43.86419668903081,56.41154528440805,52.98241544534685,55.538312507030575,34.231653194415564,61.24484088347899,71.90372617487229
53,49.71711342718482,51.161530587503954,50.64327099766606,43.63888733408496,55.813428514367004,53.18225237245807,53.41842814021777,34.139537061540636,60.129060863598696,71.50606121814059
54,49.4783928638455,51.738982870664884,50.51409545527698,42.990452859964,56.43885969160398,54.04565759039625,53.124058903590786,31.7199495945032,58.00048011544421,73.35930328806904
55,50.85855200318059,51.70028681781922,50.89560959689945,43.00420940659692,56.02799121228593,51.960139716568584,53.68243258905957,34.859304470228984,56.6740639306819,75.35262911016893
56,51.02321295050603,50.7156414535135,50.64314240777348,43.35039740229037,54.60758236839344,53.02494446310306,52.210659977339056,36.36073426618568,53.9738536421402,75.3414669559292
57,51.59123626084234,51.21180444754162,50.42846783047312,43.24641936577958,55.088814670095694,53.77923830586135,52.15661335515164,37.6873353235768,53.967224278554,74.6239450299482
58,51.00602728585894,50.590693433489704,50.67588741872971,43.64367174858837,54.664618882865334,52.890651334255764,51.82060238125614,38.974528348376346,53.642559054255315,76.84621970649435
59,50.85547024406373,50.887275331868516,50.18434437735626,42.45919392610682,55.369575393752825,53.35171117634477,51.748665096859625,38.54933060580468,53.08890700985863,77.6428609204082
60,49.97278394847223,52.64937971461031,49.898045925185926,42.16246817560461,55.006960876735604,52.45068069864147,52.52338974199171,38.2776912012661,51.4777778213014,78.92184256304861
61,49.81018904987123,52.87012118379515,50.73667781950211,41.68985475739794,55.370183896046484,52.74867839969968,50.9463931058116,40.07562164963477,54.36201087942224,79.88194787795899
62,51.0466615247867,53.344724635339354,51.13843247084352,42.324230546911735,56.651348645251325,52.62431580163096,49.807697720210804,39.88769932860251,55.714521528481654,76.89935519567618
63,50.59591435542288,53.24954892913703,51.44032311240575,41.94302486191088,58.295451388711484,52.45108995922413,49.84565906033075,40.284994678579245,52.7819579503405,73.5931551886564
64,50.89794979863888,52.14695301270017,52.293662402094114,41.47091246954524,57.67524379924749,51.68597220558473,54.085835477910216,40.60558460496759,52.129467779013524,76.56765748957744
65,50.180846279163696,51.941213025440234,52.67462691311524,42.1487379354837,57.25366000098734,50.134296978512815,54.991372687999416,38.05749941383345,54.59789387445412,77.92949293231004
66,51.42412448815759,51.564072756814134,52.77835977858594,41.71763524500194,57.40736291099822,51.737872400734645,55.350019368688976,37.278048279809965,52.81169079348359,78.25703601116474
67,51.03749635563833,50.37030695452962,53.85569533420045,41.71285225764712,57.03973455896313,53.15811467977169,56.74124387399645,34.42813919337407,55.55568142397848,77.55859305613328
68,50.3717420843591,51.31759177913971,53.57396391040963,42.73550051892751,56.79579721228708,52.64968915721023,55.46921658403785,33.03573154164611,56.77080152765481,78.67160845078087
69,50.954493187698425,51.17147113875435,53.214586916421325,44.816239783389335,56.89432404131172,52.97778448408844,57.04305190729083,28.546587026380507,56.33549196831599,77.39924925676293
70,49.63446631117731,51.98257674460729,53.21166548043556,45.094992794240966,56.22184767745814,54.82296613009517,54.39473412533837,29.61694944676924,55.264718503415054,77.73004560903192
71,49.547243820826175,52.47032220414003,52.92206162678118,45.71936115043165,56.88645435737887,56.15390079252443,52.60274466282232,30.667217524637756,54.51449598884859,76.91770286692382
72,48.87571852445449,52.57794943645067,52.29036510167661,46.11051800815191,57.79934168897804,55.876165020635284,50.93764204643724,29.396933706093478,55.6421972475967,80.127483406771
73,49.42973133165541,52.94656981457135,52.94126062467978,45.86450823885624,59.17725099660018,57.36233678211224,50.23812200181182,31.198889029233356,58.16141622078921,79.84190080932302
74,49.44989306167554,52.62287938330298,52.28418930805991,44.99119574828668,58.806618229123764,59.30111149930789,49.337567100872405,30.550071997430987,58.82885346885538,76.59467741745613
75,49.684851416402246,53.114760742718786,52.323176132528666,45.73407445054374,58.279839811510264,61.38095411159549,47.283261229407195,31.136342368136923,61.51712542328345,75.84881427616479
76,49.167608042811885,51.96898499218754,52.57311871460414,46.32964949670537,57.7419769092021,59.28866618726629,44.63748999340933,31.328628175328127,58.688500450504065,74.51375694044108
77,49.66020002940287,52.364498980712696,52.04176571826625,46.84488203875592,58.25434321753565,59.85370351586762,46.402268849597235,30.965591847722962,54.969527951967706,76.7957597573638
78,49.0826011140318,53.94114622965165,51.940185312020766,46.899045873226626,56.34213633562203,60.192578742272666,48.32080802001709,30.960200534494444,56.16440231216027,75.34085365148879
79,47.02509180715465,53.01437599857373,52.28107721223204,47.47502866631426,57.62254436759914,58.935204362120885,44.288163030861845,31.00069965043317,55.57955710893882,76.45621332210334
80,47.49408138156188,53.27013690041342,52.61109040261315,46.51639251996601,58.61417262738193,61.52472255842086,43.16496344124466,30.76435932174389,55.3195889431463,74.67798970046891
81,48.43696696377566,53.33964144089962,52.67975383915099,47.18948943222775,58.812635924334444,62.31893988645452,42.17939955119213,32.42852521854506,55.06906132974738,72.9899988036187
82,48.17960484314581,52.838018316521364,52.93266779296785,46.846847065227564,58.3978799851591,62.64375659370859,40.11207360303221,29.71080887044626,55.83120742982009,71.85754265286783
83,46.74954671790599,52.71140193978865,52.74354545022223,46.04187507705291,58.87028241438517,63.35800267625944,40.11276352525249,31.641814381048516,55.17588483802874,69.61269887652847
84,46.0536806614446,53.34758671866103,53.33380708743376,46.5102690432477,60.25175564637012,64.4229776089216,42.0718436376886,30.960410602960817,54.914557690962056,70.23031031049067
85,47.43310755721396,53.3247422135232,53.0353841135653,47.97278967710217,60.40550007722624,65.05640865204047,42.49487654781895,32.62264816288549,56.15364408747119,70.63611342189832
86,47.491528171427994,52.38835103624077,53.33912714388329,47.802723216741036,59.44726699721694,65.03393313951699,43.24524292974465,31.37536715804029,57.48012050366905,71.84146322645483
87,48.271887429317985,52.6350453931809,52.509069784239244,48.41591817635683,58.8663726975024,63.435987090741946,41.99562480331016,32.17279033421746,56.53833586111318,68.75588918944027
88,49.137311462485464,51.782052399140255,51.91848279604467,47.82928396956924,58.46345059750505,62.36398028675343,43.60100782967696,29.812453273617262,54.82006625803966,69.5612836811919
89,49.59969196555116,50.65734764874201,52.502861627532255,48.07410046185036,60.30519958409098,63.43249677063531,41.972001725270815,32.060759191513455,53.2305877839493,69.0687235547076
90,50.90230176167325,50.42548552527356,52.71268969248095,47.887384591052836,60.87448524253432,62.611537099755076,41.39863298277468,33.59309191281621,53.956646181842835,66.88170599590066
91,51.21141920481407,50.39215626629507,52.997679262398016,49.38723458778328,60.204079402845196,64.29020905671351,40.86459091633391,32.91779492590627,52.9988184711498,66.5568610870457
92,51.9031647861174,50.21916612039095,52.902495295755415,50.91047106356261,61.27248820339721,64.11408653384564,39.36957888746512,29.815462414486365,55.13913775344164,68.46103904395461
93,52.717476472848176,50.00348803882234,53.13211920542268,49.346468900145645,59.093385988621876,64.5804857941309,40.034155039948274,31.699271348386514,58.69387461917317,64.56283772755633
94,52.96478296830501,49.007918963614635,52.9265701073318,49.40194394106707,60.65534798862119,64.85490953019163,38.74557779345807,31.879842154442986,58.01010799488163,63.0062446135181
95,52.66163233911324,49.12749084095547,52.84605803496001,49.82122714036731,59.04790579505168,64.70840588745851,37.30920252732998,30.347615507210346,57.43214819963579,62.462968959204424
96,53.114868540275765,48.34997203128283,52.384407595688096,49.26811973696659,58.36496129206425,67.33323297392799,35.965309475427226,33.358882737163924,57.75646518278187,61.28703495431764
97,53.39088081059281,46.69283457537895,51.60688878670001,50.498286933294665,58.26673737256688,66.93179598474114,36.816697603591145,33.68987865005391,57.440312008789356,58.18161716066185
98,52.100579270635926,46.72957797271652,51.74366803629972,48.739292053993076,58.286746548715854,68.33854093790502,34.959681881349965,31.46807732900134,57.15958229732834,57.677541942359504
99,50.84344252308043,45.7521518574262,51.99970337920554,48.250208712695546,57.84950098628666,67.90236443973195,37.25272871727197,33.05257705103302,54.61543819987321,57.773089925415334
100,50.62673660901272,45.25709566566943,52.70341123433247,47.89880139281214,57.36154136082751,68.80201632513409,38.025081512007645,35.102181617791224,53.393389524150145,56.85138128908142
101,51.62128764267433,45.29438651873017,52.604718147900066,48.010161864857125,57.65703070946469,69.32196121212077,39.5257218827978,36.138383192748236,52.67529803918249,54.9472723618698
102,51.897889216291716,45.166098672690936,52.5133164147059,48.27620683711011,57.8648832049636,67.57249696494685,39.47804763376686,34.87434790109686,50.57117097124773,53.444804189010505
103,53.329046916078596,45.31324329984972,51.67138848108061,48.41776648563591,58.273011906905104,67.0451010903826,37.68991413935352,33.93475466238037,52.673572181049806,56.02022245959109
104,52.392048153066916,45.69548507907608,52.18783008024918,49.64368569549319,59.01027422806583,67.46170787762645,37.66469381143567,31.156912752296428,48.159698422733065,58.09158347794651
105,53.08618475713947,46.29916527378227,51.87836993251158,48.94576371385624,57.13500105730086,69.01947427420423,40.244278922888384,28.61316300589885,45.2203272258412,55.856944014970956
106,54.20253308604454,46.586249416570105,52.08151094676055,47.791025717127525,57.073214988998586,69.09189106153285,41.04899454365583,29.70664085653828,43.13271674353925,54.15154904993379
107,53.52762037726814,46.32517580443178,52.43586959379348,46.296304997959815,55.955869145837845,71.19408564078121,39.52247449509331,30.791492609743845,43.30068143382934,54.27177100363103
108,53.960357816519576,45.83672799759239,53.03879729357204,46.5155248473229,56.371987845026304,70.88465346175612,39.6797048812255,30.07001867404306,43.54956821783279,55.660552542953134
109,54.51588613912879,46.402842151491484,52.901953603124134,46.912935304545805,58.29527578985855,71.67936973238494,39.26601774856932,34.03020693001116,41.10811981736321,52.94189028714169
110,55.260638099305716,46.95216644606026,53.32755669051485,47.08490592667765,57.197934043241254,72.10330553494475,39.96825941125455,35.38853921216522,38.93429107835708,50.69542158865535
111,53.858343912985426,46.11818262538006,53.88279958048186,47.41334341129981,57.56831571399531,70.90398527802022,40.96664858842013,36.44324753966859,42.31204704486468,49.812061524989225
112,53.61150112539451,45.88647387530658,53.65481058282167,47.968400579694055,58.22074554902686,69.06833912922276,39.60079763518374,33.596950835568734,42.06396816209551,49.206552898437934
113,53.69423471841864,46.52675902698835,53.68178383886627,47.73649021067351,56.23645554886926,70.68794841257215,38.6409014621652,35.123428806085336,42.42683039315561,49.39790297440903
114,53.663301520033734,46.87197478274588,54.30888309192375,47.498465907716145,57.08166534497489,70.17897029910242,39.164889058112976,38.475878766563056,42.0925617359183,49.323433358214665
115,54.160438669386885,46.80569831670959,54.29857947017682,47.497327793035375,59.58300229862718,70.26565139473506,39.28805433387116,39.77959203568175,40.15231194180947,50.97641149241624
116,53.49908391952356,47.56343387852937,54.498594197099976,48.45320599970045,59.50923338869304,68.11011016721426,39.87109694501701,41.55174504752476,38.365110851873126,47.62409236833552
117,53.925804698306095,47.385575064256926,54.33270192293976,49.17750813991426,59.3741943845466,66.75673802880448,42.288169100677386,41.47818438062744,39.962286484802775,46.82136978216086
118,54.091321123347676,47.58228256173736,54.803111660487,50.12293392868717,59.319814057795796,64.9632658081143,43.009823995447505,40.16109562676207,40.54596229397743,45.39837235325843
119,52.363640109061365,47.921386410890975,54.8358433392079,49.28005013086397,59.144432759544266,62.77561138552371,45.06053608417986,40.523508475674326,39.694595446819896,43.54688481763527
120,52.096113878611014,49.59520191485968,55.2843062124547,48.413529638666844,58.83376237740479,61.89191954649951,44.143531857017095,42.782417809847175,35.643254316257384,41.78454288035871
121,51.722405381547496,49.091542071209616,54.71701808507154,48.038437830744215,59.94292009174201,62.131790905985184,43.67098766590512,42.36396654205035,37.670278850955036,41.60594357431886
122,52.17562329088622,49.46971849892115,54.61072026473537,47.4180505928415,60.18183064747346,63.54100894414073,42.58227399654366,44.458268910229954,37.2524038863364,41.22531134848862
123,53.27036489039626,48.822878408305584,54.33703831746471,47.06224010388735,61.78954335201626,63.10712442881709,39.96148357505493,45.707150794564306,36.797781394065346,44.416173558001134
124,52.75409356544646,48.60710214827816,53.85184369584542,46.90414825232685,62.299277424685364,62.538222642290116,39.834270179237244,45.84676187072421,35.62357545925778,45.43674667815754
125,52.22372039094954,48.669208818075546,54.26258120440194,47.718214479101384,63.844312545703396,61.27675749586139,39.98833968177863,42.82943095202931,35.07121193517521,46.41141328185725
126,51.14560181676543,49.01706761065441,54.24152984377407,47.62153279636702,64.14497730680678,62.33753369509384,39.36998202581411,43.18265069077955,35.65367749224535,45.23571142447577
127,51.928335494852334,48.17475288969944,54.22108263531126,47.50752346167904,65.45752674807028,63.77962660746151,40.19415198854807,40.6442561833086,35.0777880471759,45.04164601431397
128,52.00418524755562,48.97746465202981,53.951830392613154,47.82251082757097,65.92364280895019,63.028011302022094,42.25395027274715,43.5647994262177,35.69610881951426,46.0674117649557
129,52.39943005173832,48.358204803688125,53.25480056667591,47.05249826549982,65.988459737899,63.446882955320255,42.09239561152765,44.922960824922626,36.44215217941953,45.29936674271702
130,52.8176621753703,49.01316265192098,53.128425145217015,46.97106105631716,67.50372141602294,65.30209430163919,42.49253629292372,45.450138927104,35.55043659323687,43.65478174629218
131,52.589432756918846,49.13357627322301,52.98347952224178,46.710025555183556,66.78278065017528,64.52654871166837,41.60670494199108,44.125288903831176,35.73752821692578,43.90592465337717
132,52.88728450259389,49.58170431491948,52.971204656798804,46.95595445785173,65.3969858730001,66.43064256645735,40.387935732228485,41.76445645765223,31.53028722212793,41.77382407455994
133,52.461068976395694,49.642174404302985,52.31453426104926,47.00786202927156,65.39626620556339,65.72077751809411,40.61435142365404,40.24898658804308,32.0273989864551,43.37034596495734
134,53.57300609285706,49.87078957588351,52.6054312156817,46.85231371259538,64.78265752878413,67.1675284277871,41.7879482280003,38.66228619516494,30.441578429586173,44.011409034047674
135,54.319995316503594,49.78654390375647,51.97611713527689,45.79175703012898,65.24861164299975,69.08084260556451,41.30946810559688,40.787886450085026,27.041109934418035,42.26329293207821
136,55.06030522622571,49.522193518302885,52.1103523707617,47.03978957420172,65.40026114107526,68.97836434834664,40.68712073464382,40.27364787742583,25.995444689573542,43.438784103616044
137,55.21782992375099,49.75555739734212,52.223803665955316,47.43732319301861,66.09532599726705,69.09221279988247,41.52114283618414,36.275884219783585,25.185092610590832,43.355173923791114
138,56.877031824290206,49.14461897675333,52.1278832569412,47.97440424862764,66.9946213158347,70.15207689115937,40.42068521710936,38.44519227245548,24.216700295737404,43.33345588845447
139,57.382833509383886,50.3567222595985,52.31880132177931,49.21011233594012,66.34736766519472,69.81827837260059,42.020368567035405,36.71990198992405,24.3663491448782,44.15456691367714
140,58.027234872408286,49.52567156007131,52.114452828489654,49.32885312592956,66.51854470418385,70.13013536315661,42.97113690166485,38.13877527233775,24.415232834780692,41.31464391782395
141,57.29272621462548,49.99496249055252,51.79475070937688,49.580893400119876,65.75801763088369,70.64194231724053,42.67569127811655,41.8115321528266,28.4082330627362,43.295951695813876
142,56.996579766371404,49.40856026424219,52.17483546863772,50.12651637639989,64.55019879559629,69.19028595123861,44.30858066260341,40.82375579788871,25.88791322608306,43.42853358576688
143,55.975468058604996,49.46896255545209,52.08708850388216,50.955732845593204,66.24117007488093,66.64216540362668,42.66043601707991,42.58363930308024,26.729917063938036,44.349859994169854
144,56.71388883306602,49.377717553144976,52.64317953155599,50.3329866337304,66.00835897315906,67.66929768478212,41.20248691437897,46.779784531756015,27.52890730135238,41.539076268856164
145,57.111846221619565,49.31807836278966,53.1227258829353,50.70924228864622,66.7264387361717,70.24858259614031,42.88754131922802,45.53283342811675,27.033941281659857,41.68182216362242
146,57.153117749622204,48.86175009522423,52.524521535943286,50.878891268589115,68.20894838705672,68.35056905389222,42.06694032357313,45.270704931281124,29.200399282846057,42.10315180012403
147,55.77614876545388,48.96878988402433,52.45922717710826,50.90766005352879,67.80361207381989,66.45076617435119,42.60296600108639,47.866435800834495,27.96483700754552,41.71181349240035
148,57.211600064476315,49.657041186826405,52.448787975773826,50.933232429648626,68.34937448507375,66.77231761662047,41.58026526231542,47.69548556543896,25.67569633102109,44.0210543333449
149,56.67295357613812,49.449122888519724,53.072663594233696,51.28304504288,68.226567827644,66.09978441774165,39.985909129981096,49.30553547014754,27.967598863112922,44.62847921132426
150,56.28265907210971,48.756676262708666,53.020749194021015,50.922754976497856,69.47619851169519,66.77059286432147,37.479089573290935,51.068945505076634,25.271659765637864,45.34283862365258
151,56.652312482309014,49.25133066675738,53.248114651567285,50.65570503666226,69.96160761688213,67.14877993429599,37.342764844493566,50.53049288005761,26.64062568278832,43.703732315004004
152,55.64691294753275,49.77695924315845,53.29589938793243,51.8787604535474,69.24763125780133,66.92396071654655,38.62444972610433,48.876711485470246,27.964571165196507,43.306101820612795
153,56.04612784431339,51.488352300389536,53.10558495141253,52.239792039606186,69.63599682298091,65.75289168593343,38.909999455123206,47.07961105756811,30.299989766580865,44.49822209776275
154,56.03704695575687,49.781293162686175,53.58275321048727,52.98219000598627,68.63164791684015,64.49566034609065,40.61061014492027,43.71538639875493,27.58073103508913,46.58558724927926
155,53.720018010400025,50.95172055894662,54.103117336180325,53.080192116850945,67.59249911495554,62.02767590096595,38.22244133856147,45.74826667779831,26.913260914876084,45.84611218809883
156,55.38109690372548,50.460969886056056,53.759307290064875,52.70126690115326,67.20391894547174,60.13469872607538,38.56267015367934,48.49853577214118,24.361163388878655,43.6614731196551
157,55.998296720387806,51.37951249827015,53.91127412557558,52.722934526472706,66.35396488187797,60.899446523911024,39.8081991448019,50.494164293363035,25.289106309224103,44.36596170960789
158,56.41352669541367,50.50061562926208,54.28999420989007,53.279553859880124,65.86981298669018,62.827192321557035,38.12763269830387,51.7496132501739,20.666785886734893,43.292030708215606
159,57.54282089073179,50.253845831789775,54.97798422464695,52.3480535145505,66.77445411390735,62.53923080507308,35.06663003404351,53.390438537699964,20.05023893323071,42.917152972904766
160,57.59471270864184,50.057031047751714,55.14117939654403,52.24729835813014,66.35039410189073,62.30969838196005,34.26274026856138,51.0010013968264,21.521775555350533,44.53155143211653
161,56.783843099228385,49.31845356273098,55.18896721984605,52.04868950369358,66.15083056496424,63.692368486472574,32.91264679167233,50.28643567097636,19.23223298972938,44.51128548849933
162,56.437204362444604,48.52110207021629,54.924251052123175,52.22526157127393,64.94287942998118,62.84593429723533,32.04539598858545,48.08770505595967,15.79701693975805,43.99783113484502
163,55.71264946555641,47.673613679119214,54.5592462214291,52.347478877699814,65.26001787359773,62.43012794036925,34.94876285296754,48.69898814873398,18.324880369079818,42.95530754373961
164,56.23605014950556,48.405684865536,54.77790610730154,51.34708986340043,63.70530418349172,60.35781904798237,32.40715745951227,45.656289344109936,14.41138167409039,42.764881176773955
165,54.65360205027167,49.07621988486851,54.340786999721736,51.32757370120018,63.85456925593218,60.790433081694935,33.70430343305886,47.29893531649458,15.548632996805264,44.25912169700524
166,55.61414850266114,49.41747194951263,54.73283714643982,50.77361134972148,64.24205409541278,62.73561222312893,35.34976486178485,46.23822278505854,15.772402545376352,43.050678971467555
