timestep,soil_organic_matter_N0.8_C2.5,soil_pH_N0.7_C2.8,soil_moisture_N0.4_C2.0,nutrient_levels_N0.6_C1.8,soil_structure_N1.0_C1.5,microbial_activity_N1.2_C1.2,biodiversity_N1.5_C0.8,soil_salinity_N1.8_C0.5,soil_temperature_N2.0_C0.3,soil_compaction_N1.6_C0.1
31,38.44057558186378,56.84231269704868,57.433606728718274,35.31576436035987,59.98593484468752,51.464072558374774,38.247000642262186,42.388150242739826,61.29571945569736,47.468294243441704
32,35.19017190068401,60.38223517343169,59.40120194655495,35.55057556521094,60.193665508077856,51.79233814345326,38.6656044395621,43.72287223114553,62.8558733989161,46.630059982013286
33,36.15826298328684,60.04570444322113,57.234923615125254,36.00445975417163,63.382783796984526,54.306852404723955,38.19774156207124,43.29142509773284,64.18747069852523,43.83274248500192
34,33.15912035984488,63.50141722068703,57.39047232137896,34.026243479342696,64.46455397806221,54.88727336159478,37.425468792837584,42.61503766761158,65.47194769771285,42.12524586287503
35,30.06194027126191,61.894648203621884,57.64562379077015,34.86949364029289,64.80855211175731,54.3975734404938,38.44678144298069,41.487557233860706,66.49834422393882,41.92482065069071
36,30.82263728476479,63.61481218616983,59.55564660143765,33.55932737274505,65.16624267896327,55.14701780617602,37.341790493216784,38.78327073981074,71.15761766377402,40.171110234512646
37,27.490342266317533,64.4880028548807,61.66826125697026,33.31789027727948,66.90683805258999,55.802261737621905,38.40045499559771,40.84522922877882,72.57652317789405,40.60362366806372
38,25.70185728660258,64.60387292525445,61.89144921785724,34.877090754867496,67.05987812931166,53.74720588260279,41.094815572422746,41.39387192184133,77.06707786265038,41.08625161939127
39,22.343145413506733,65.69796475311296,63.937808027497105,32.54276762688931,68.01045646476945,55.53891237649177,41.864420473132164,41.51190465191066,75.21275443714747,42.16263247958914
40,21.98772671863008,68.64042847319445,63.68587855155963,31.105763247817155,66.01862968646014,56.688762348419154,42.98257576574517,43.997824015332945,79.3527824884673,41.844843767463885
41,24.13334865460095,66.034354394352,63.29028987638195,32.55561577488319,67.63677901675108,53.10093067335222,40.48118191136762,43.3451528984934,79.27471912381709,43.272644804177176
42,27.465626648168264,69.47849784410052,62.98859606699845,32.149924503665495,64.82843037306554,50.97307484714529,39.46043406896071,41.95695521429938,82.08117154478414,42.658544565418936
43,25.91050322128107,70.09420420015174,60.64742472328323,30.108271440570473,66.20249565483061,50.22929103911053,40.34822578394443,39.626135784450916,81.80695584224769,42.03889566128372
44,28.327418402986194,69.9400851003518,58.42758150073278,28.31262810236297,64.30564545833379,51.21615983476235,38.91291526094813,37.270687615922526,84.63413916793553,40.667113860177984
45,30.04123407772149,71.62241834546141,60.079099000673054,28.78210681169144,64.99088707847119,52.40813916124864,37.66916305211385,38.05645357126483,86.39612106789743,41.95418499043803
46,26.134830918975176,74.11410385097122,62.52271340677069,26.993825163666536,65.61718990397273,49.80884512356743,40.821765655946514,37.77289031330841,86.08847700552283,42.213430068921944
47,23.568749853130605,71.4838234349395,64.94942842343983,27.60324799684558,64.26156290162835,48.16553612389077,43.3907151023951,34.64856959480727,83.54745592049971,44.73021789327091
48,26.007815848202675,72.76282997547528,66.42629735282571,25.079506613575543,63.6124436757026,50.703550949785786,45.96890280560234,31.681903557317497,86.70952515431877,44.17225055860138
49,28.38094583503826,73.13749517686828,64.30685233108562,25.04975698875938,64.69810859931009,51.68210789742914,47.718335728421074,33.84321450887109,87.73981654726933,44.30596234310715
50,25.961944212411492,69.91007068328211,62.07965149124461,24.699129147601536,65.7228524723752,52.41385438873043,48.23069217631055,32.04553469472714,87.42150836581936,44.28280118662289
51,24.961741543507372,67.56997150160562,64.03953981388533,24.514726027742412,67.59827482163251,54.74993661625035,49.923125068637184,27.576623874864627,88.93352203862347,42.92995057906559
52,24.579007084899718,67.89306519745924,66.32123263380198,22.303633664739962,68.07210220571271,55.689739409637504,48.75539828254507,28.799606058322997,88.60154953300464,45.86021024001382
53,24.135013781424444,68.29992241210314,64.15770405029993,24.72875813232403,67.34669557483245,55.49472230642659,46.99597890945586,27.585973200463467,87.3307939359362,45.544568119704266
54,26.931355828553958,66.22936300067555,64.35564922053827,23.748782503696695,68.12409441048274,58.53623517837496,47.230699252651675,27.252961690256946,88.89184184741217,46.40585165714587
55,29.839122463270517,62.577475354576706,64.56345683479616,22.72895498390203,66.03165480868093,58.03876748434127,45.444467503956204,29.489950901796096,87.61178252849197,45.73034643949474
56,30.26657552545239,60.20921434976176,67.09382235245442,24.775277039187273,68.79479283703914,58.629116434879094,46.58920335444289,28.611474830969755,81.96229170195674,45.27725283525825
57,33.12122404280037,63.47370261763943,67.3723178630271,26.789477807181406,67.11818045135243,59.44336021739609,48.91647205371751,26.55630863277285,82.26143584311376,46.35516349483643
58,30.822874216556883,63.612954563256565,66.74336139202788,23.933271521608305,67.24818158106743,57.54005585996369,47.66101707700111,25.594684678528388,83.92302099411472,46.382755290307635
59,28.03286163659519,66.2755154992569,64.97190692596773,22.492495152401446,64.99097618035402,57.15149168575582,47.1514604275171,23.418126557456354,83.27613426083151,47.94096263226925
60,27.6596055501683,65.70120583515838,66.8047695488352,24.20783883819802,65.53370531534412,58.52140065135479,47.00320889152393,21.932199885861976,83.3510940165026,49.55181745894616
61,25.82274278794554,65.46622884608182,64.93785940727216,25.92517984089487,65.19165395359252,57.58016268556575,47.91711370655424,20.775691601702857,83.69137531000882,50.89076007382219
62,28.571360330781136,63.34652506266063,63.29097658983322,26.602183202054803,64.210767696806,57.20285620467327,46.14621923291012,21.176200597858827,83.41577374214759,50.067505473310504
63,31.710898725075353,62.55679791291324,64.87924796246,27.31297110581226,66.75654495550863,54.84328465036461,46.63261239608718,23.889503649202748,82.61514870563417,50.27403937037197
64,30.890399445569702,64.52508083183145,64.97100961587827,27.74340336464717,67.23197297824618,53.04658150307363,46.59150341460512,19.22988742914289,83.0766986890702,51.29538103952485
65,29.621644484787094,67.12614321236906,66.9568999483871,27.595447770937483,64.38935341440823,54.598106308944345,46.55015763916527,21.779743769037623,82.03597794087652,50.738042561637954
66,25.975378114546523,63.725488946181066,69.09173858846349,28.886895530385353,60.04544941807767,54.32739370730672,46.85515102757795,21.637395334875276,81.47873532379428,48.070266783079234
67,27.061819957779424,64.67093281826591,70.58539532977008,28.844709080230803,59.398135976901095,53.03926084783079,46.45260594112201,20.047213776403833,79.71467131391837,50.11710272814947
68,28.793091032416047,63.36808242395469,68.49475141362828,30.467230706984424,60.464996442463615,55.27669003969761,49.00701901023663,17.06794644404254,83.54592011309053,47.661041699489424
69,26.84448186595142,65.8533374735305,68.73382290925043,31.424255259228424,59.20525586818777,57.449963915105585,47.83355679292559,16.47098109954374,80.58922786244884,47.54572630634131
70,25.353065342928552,62.28060678008968,70.83983554612927,31.996106388516626,57.23517147938688,55.52199238117702,48.549769110871274,17.92631462590935,84.62635547503051,45.92298284100641
71,28.5081326533026,60.45659508090475,72.83819636445065,30.493499908513407,58.64586419323749,55.23931490305122,50.76118378567731,19.417014293001724,83.90430171211062,45.80319113294093
72,29.659431879855486,60.44550984466999,70.89231191624498,28.673717749450354,56.06926533238649,54.34267470983818,50.33045353451843,21.174850570510774,86.39971180732118,44.23335350440746
73,28.005836630672647,57.750596574606654,73.75968872276131,27.056196408059648,56.220298292571805,54.681577204402586,49.939039491622985,21.56899786237142,85.89895020705615,44.43890153840997
74,26.79751336188703,59.934256119431595,76.011828614873,24.711772190068466,55.703773432699315,53.63558466986773,51.35343291846113,23.006987926243895,87.86918142898814,43.151750877241305
75,22.97552698551584,60.962484738588685,75.96722977996015,24.16591147519784,55.21114405683996,54.93387852337184,48.79426656652587,23.568124041030853,87.33350161470617,40.65589862360024
76,23.498049155487596,58.20666974920072,73.70219857474136,26.08794183532852,56.47179069557269,54.51813240497115,51.148947669619986,26.21943973877837,83.15370097266018,37.546823875205035
77,19.90669093921376,60.39214342052856,74.20427733435949,23.973997826666192,54.74579291151045,57.3796931315084,54.90818269613324,27.71522075297175,82.6363280960251,40.811104929060974
78,21.257257017621633,60.32186488302193,74.25738060813589,24.117414177719823,51.158084219662776,56.23414626590384,55.63316053784538,27.400638118823892,82.88983513999315,40.25325703361289
79,21.8734516205057,57.78721158954355,72.59650463277478,22.528256099342347,51.87090483947778,55.09897049525705,57.239098054876415,26.06476416918077,82.84029761469816,36.9324971493013
80,22.53769449920545,57.46871330688808,70.51923815288548,25.083398852803242,52.65097684129555,54.393005684929435,56.63008180764152,28.150734274366545,86.64666097702116,38.342098516651745
81,25.578379273462765,57.692738132224726,72.0915714428836,25.476119407304708,52.2283940809054,54.66511161035225,57.7501349029286,28.422741318896318,87.61929485906433,39.00731056858376
82,26.220576073620705,59.875062697735316,74.02071194674842,22.89466507815612,53.669003449296696,57.72821871403727,57.442904887243785,27.328503635042228,88.35765457684448,38.725471170625035
83,26.368513444102682,60.22250273369978,73.95255896262644,22.29421173739933,52.9848835201015,56.63207264703714,56.78001953672253,23.31071402356627,88.65897687333337,37.78982277959321
84,26.474207813725563,57.488186052296186,72.8856757765104,20.547618879460817,51.53567752033393,54.87143574669645,57.77511774567545,25.366191343671744,90.04732920563511,37.70804780266142
85,29.009822718014895,57.847652247247524,74.0604834703956,22.5194542949647,53.46605372328793,56.43274077682462,55.98071397643269,22.936147493787896,89.30701248174765,38.77495172325473
86,26.575762043415843,61.30169001409381,75.35429033071466,21.7642316530879,56.04699487063346,58.38572447839377,55.75225315427781,22.5724982387881,90.15306611699003,34.57520254721009
87,24.26999005923072,61.33006538216533,73.90263028514472,21.631013139096343,58.43841078094577,58.80582934907724,56.74796473304002,24.854247020373183,86.79442681328017,33.54518926955493
88,25.8938675096608,63.73240078794898,72.63669891629979,20.79258526364164,58.49078183870379,58.168033764624184,56.76373591605089,24.39209696012508,84.97678938030636,32.46206253355869
89,22.29616253258695,60.55176040218884,74.53097898718644,21.723101089332996,59.37766123947401,55.10530253907703,58.5091565823531,25.2779884095354,83.07660087213065,32.58313234829997
90,22.55346053154199,64.34592996038356,76.23086694489385,22.369661444093556,58.802938249341665,53.30602837083471,56.53760484540496,22.44090849378669,81.18302991690132,31.505442005792638
91,23.73129704169409,63.84677292799074,77.17713214302796,18.89589858184897,59.16971692764619,55.589300694477544,55.136068814963075,23.039989653337607,80.10415523159986,27.715084869172706
92,21.283700709459797,61.03733760096097,79.37288660776697,20.645954797005825,59.17102846969306,54.78869710786312,56.252575116147966,23.820703091281615,81.67411501624994,24.81501504701473
93,20.09341536001518,58.43622780215559,78.84554453986131,20.34763220386733,58.01098424466111,55.904835876329294,55.64949645640953,22.641666736397845,82.70007322749387,25.29930849618942
94,22.394582820976517,57.93277976098617,77.22311930408239,22.98110375398978,58.13427195957017,55.802290249772966,53.5767243748471,25.10036063829667,84.74585787447842,25.22034754062029
95,19.54233878541489,54.71746368027636,77.96857625647503,24.703396139524326,59.6770937394957,53.94202969856716,52.00662832478992,25.602311043289745,86.91323477057041,25.520637566861865
96,18.235704736636077,55.94805432792087,76.33159345398708,24.188458508654044,58.66263013974265,56.22943256623,49.613011707874755,25.454116467360723,83.85614953885683,26.211503234615652
97,18.231246301209833,56.43872794364871,76.66570739691646,22.456843293666957,56.353607006230376,56.827101031671326,49.70462489575832,25.205493158478482,83.75114967563408,26.150729784549362
98,15.050870590335965,54.81056088494428,76.92936767141687,20.54216796686138,55.67969019293182,58.804036914911165,51.97595358473935,27.262661818495033,82.93582705765803,26.17452536173557
99,13.658129362697872,51.91255022105436,75.25224169715392,18.815079093307798,56.47578067612438,59.42474688561954,49.67133531654305,29.8920245903392,83.76045755182355,25.19478734609491
100,12.05187353735457,50.63339076160064,74.26471212108919,18.204568176076087,57.28955612193702,59.98353865576343,51.212401759462324,31.927793901228878,78.87073680132268,24.774537193173753
101,15.818874344480754,52.14458042090359,72.59342856666096,16.19163768552806,58.37201376532373,61.04622715737031,49.870801886970895,32.44529942963477,74.38258537251544,24.05283838281847
102,12.759777567895984,50.21589944277167,71.84214652528621,17.845590434225347,57.84709174253377,61.529148091862616,48.39992119970274,31.797617198431624,73.49144700111161,24.82660185332428
103,12.822677601653593,53.19783860166617,70.5326984552955,20.676433805259972,58.70346758086917,60.57247151370701,50.531745084551055,33.21788967746612,73.06141079465189,24.863190419878887
104,15.977247600217087,55.46283565194932,72.88863583822474,18.06807113391799,60.063536603217244,58.92952267756498,51.364333335765316,34.05990669045337,74.60197644941904,25.490657553647832
105,18.82901687316415,58.930634596137395,71.00343725068015,15.966365982170274,60.23435490046726,60.741889345932336,52.46396711391389,35.08932461782805,79.02102468877904,26.769523616436135
106,15.908078677389971,56.38956757791084,72.98666163401154,18.61519563550479,61.422593672161334,61.32933781709998,54.78846388493105,33.29432387087616,78.21082844642984,26.855911967090577
107,15.898141631140856,60.40657350570074,75.04660326248099,19.058368223796613,62.15641784147922,60.64380020049989,53.11878188325382,31.82905429666973,75.65058091399965,27.768711450832882
108,16.22219176600324,61.27526132403529,73.00062523163973,18.10723956785939,63.915405448017545,62.212083082788986,51.072754713770934,28.595601849514637,74.36924697498932,27.20825240343504
109,13.562391483059248,58.79145487642048,72.71693632709264,19.83650242785009,64.7766924001127,60.55839136575814,49.30583752371872,26.704613574218254,72.05432708644179,28.161361974249523
110,12.307832697241437,61.777898972138665,70.33168563184515,19.47189455632204,63.49585424451811,59.20548168033552,47.19999330263927,25.549484281848454,71.13967367542807,27.211505983860732
111,12.147072246527227,62.424092259339155,70.01515496463685,20.307196032351868,63.78681353986709,59.49505914087935,46.61971367052848,22.574262348910416,69.88370073085765,27.161726710856634
112,15.28562663188172,65.07441114922538,71.9108424789566,18.406947439076955,64.87778388018452,58.37379187143189,46.495229977543794,21.177285674387676,68.2375446174094,28.893978478289796
113,16.384540165931046,62.153634988176556,71.19372479970872,17.993820604662957,66.3667471161728,57.486162541566095,47.9862323347936,20.01335018945181,66.61724180704084,30.030434604222286
114,16.81691115856591,63.40696877060882,70.80237350325571,18.86717859271281,65.1985692446716,58.6479642481713,46.609730744762345,17.397764212588122,69.66652516577325,32.411412003760155
115,19.967606277024164,60.76893128369966,70.51468325794457,17.536379391939896,65.81188129716864,58.416945534423334,45.11996998213255,14.734614534084418,70.94918369270083,34.11549885661467
116,17.672063709381025,63.69011122173781,71.92526687705129,19.236744431049605,64.53097379822272,57.70891257723101,47.63932341580314,15.80248752049508,74.23365302342029,30.189176875260674
117,14.19170705382554,65.48447583924447,73.68117316604075,17.83614281285192,63.289190246779064,56.2225028663415,48.00598608848134,15.277818871475727,69.50218520027951,30.646278891815406
118,12.744929476927194,62.59690419188699,75.60546263922055,17.327158759961886,64.46822892264704,56.236093070253375,46.677683479418135,15.464846483436219,69.99640479257651,28.407025379626095
119,16.384135438217957,65.11742803479997,75.2263010534871,15.18734853438174,62.74264041265418,57.12271014265363,44.88064995475279,15.295927652789944,69.93968001791303,28.22313154282606
120,14.962595579249653,62.00562095989393,73.04864039635702,15.239916126823884,64.6185389592207,57.892876531442965,45.33792316556616,12.573451694946582,71.12679100392847,27.96385957428161
121,16.021680446073592,65.80385115654654,74.63731654598485,13.524432440290996,66.57294239206846,58.130673778438954,43.88297877354857,10.898971379803443,69.15207566601441,29.001109599548382
122,15.4058246734651,66.88070439535217,72.99761308903737,12.252600808029246,69.74085436361874,59.99044788022489,42.44168320129341,13.176849548807565,64.93131105765546,29.35191798426914
123,15.051798886971127,64.3548138479354,73.10875149069058,10.16336695824113,68.46222364987729,58.68065432113633,42.564100355444474,12.997282332758369,64.10998859503944,28.474928448255532
124,14.71638104287167,60.82012422366909,72.8175068307274,7.838114564240011,69.44324913657303,60.900115188145264,45.10891214840552,14.381752126744994,64.36929907043883,31.50731988245462
125,14.16850906016946,62.611220328049164,72.05389445190166,10.038418643607248,70.70974634832722,61.53277202948449,44.62090593689578,16.247594043507977,67.05326415228436,28.814130963211376
126,11.608231206262822,65.83915136551974,70.78090493390032,7.9534515325771835,72.54547898633263,61.6599463020761,41.96526358693892,16.61833372511166,70.12687622156044,28.077472024380786
127,12.811216379445233,65.17858899791719,71.98210656933853,8.690108739094017,70.94182146329126,64.04196802693819,44.56955976741159,16.937198706515257,71.23926326690766,27.571034108287268
128,9.705616448123653,63.23926521441825,71.7916066138009,8.666794848031078,71.45145166884352,62.221740065236816,44.17428379365854,20.600938543073504,73.76860225216333,27.274978655236488
129,6.6934575960155644,60.39678657858678,71.84936917373528,8.889431293761396,71.18170535575074,63.189798655806946,43.517769133504075,20.029028632472592,72.5307600108614,27.97777102363341
130,10.378342853926219,63.02886468887592,69.87446500550146,11.791055526209746,72.19248688927784,62.08501826584329,43.81278979246504,17.220594616593885,74.01752714036105,24.88251730843517
131,7.042809201905607,60.60516589647285,71.84642957987306,10.764719292912917,74.28908427459488,59.62893957812536,45.11937368031904,16.097488235063352,73.27856606059457,23.0442458251121
132,4.842702452095288,63.94224272925744,73.66365943131389,13.102840813904551,72.8114238854428,59.445325735013554,43.8154767806774,14.284288384219941,72.07505878197867,22.51876777667691
133,2.7377673778639813,61.980419454239524,71.7086476979818,14.046683714070765,73.98789685336273,58.40472483705992,44.058511848033895,17.308838162978873,71.91898515665224,20.548576883697365
134,5.675735555723039,60.60258406087844,73.72204291497064,16.639690771800566,75.8752456584111,60.04306169215861,42.337435412148906,18.77570952547662,72.03808453409958,20.9225831807271
135,2.018934358465379,58.70368947097158,76.33279679239777,18.27198964635382,75.85107103531328,62.55941651727874,44.067166600569834,18.868161828193827,73.66113387256503,23.712039226721956
136,0.0,58.03783708624452,78.7573959412902,16.59657213949636,74.57011449856414,62.59338813482906,44.48620084992346,17.81724166575318,68.34942729101623,22.631453480986004
137,0.0,59.54822215411358,80.36515402920267,18.586563847588113,73.19399132808867,60.319639630912796,45.212848295118356,16.6440868045908,68.55052876925768,24.329909635904116
138,1.4882067504618819,59.44206848490987,80.4405676841253,20.33725022078771,71.75492037477352,57.41340915568623,44.443797137872714,17.134321526920516,66.79863073074918,24.74990609278108
139,0.0,61.33257165885898,79.96528356135998,18.689951285148123,69.63701519595377,59.010731845422214,43.90327312338373,16.336710526556242,67.1062378712894,27.378432503018537
140,2.824311780901418,58.54612821000337,79.71483638500086,18.12360498803416,69.04685499856502,58.1331017042588,44.6217407768717,16.607068492157907,68.87354194744837,23.925638771272368
141,6.051716174101057,55.99045032160045,77.34595254299124,18.295878005963807,72.52529399844428,58.21567310715535,45.78712551103886,16.4969137354751,68.4935069895376,22.993285143547933
142,6.343337109845049,56.57824758162981,74.98614504100365,17.71812111544169,72.45637470801587,59.88307806766695,43.30599753901512,14.445193711248404,71.92717681727804,20.480824005611225
143,9.004268826007985,54.63037885068916,75.86293313244133,16.752868981972494,74.66864082300627,59.995624623945275,41.0934237784345,12.018563870184853,72.72341782580997,18.280221824551838
144,8.690736627496506,54.011699055223524,77.29819694148522,16.33946642445054,74.40691498292266,60.422137439746436,41.93620345774511,15.055269487789133,72.460340540474,22.04255443788388
145,10.080534633849416,53.802370467784804,77.59200325488774,13.357297935854941,72.46532855636548,63.14617929597177,42.66943923010188,14.909046074082363,70.45307980729628,20.940719834068382
146,10.161279060803436,52.13570079956922,75.2872922061953,12.444595213595449,73.73743582967907,65.70274086134222,40.56769021928376,14.165423393371745,70.76207914461608,21.24409754065253
147,8.19948403572452,51.91352142326266,77.44314659579767,10.774257807151509,73.56156913306195,63.428962054105796,38.76232893432093,15.968952918158793,72.45127288447824,21.195566644478973
148,9.398794257292819,50.98185076496959,78.7734118727647,8.60031311844496,74.27258184885375,64.81518340382006,40.754299753410166,17.977428957217338,74.30866425629922,17.894985739675715
149,10.680924961747882,53.019542602079525,80.39949317881889,7.023905705677741,75.73486746128246,66.28742072747168,39.746156219536104,18.750619809809393,73.750956366636,16.689259030680237
150,7.937504727643482,55.66676883133164,80.18034382070927,6.617826908623178,76.38282605900525,65.78523115059836,42.10199504210204,18.448899359744924,72.58865969888706,17.05049196082466
151,4.831548811173574,56.334428389862644,82.58061552871735,9.007973331600287,78.78184637018717,66.16609834830544,40.76463561247279,16.190270490781614,70.16838180260066,16.730045151803825
152,5.8185046268519836,52.67500740199123,84.37538304507137,6.827101392671025,81.17459620000355,65.32462589954113,41.86150915157532,16.76108212319039,69.64041924104227,14.835271339217025
153,3.5809181221156807,53.33743590192389,86.62389598271487,5.34498940161314,81.30840783404032,64.99665096852542,43.9991613708828,15.443089024607206,67.46980566412003,17.481816558802407
154,4.224143453873555,55.979209802031995,87.27461413896326,3.278387785590519,80.7838875359052,67.23571523735556,44.531551478516114,14.873726978943854,66.12871315991997,13.660904060387342
155,1.7033909345017362,56.18166959573181,85.7888532448298,4.143907168428979,80.51527945504361,70.7863088577495,43.69122395761059,16.618401402763823,66.44654332609443,14.226465466871186
156,0.0,52.975819760358135,86.10011769672266,3.6500460687271628,82.65919143806086,71.13952393873453,42.68442868715246,17.940881840750095,67.16145198339935,14.770664001851332
157,0.0,54.90095732013444,84.53599701257099,5.5694813070063915,81.36738118423568,73.11190882690241,40.45747497816798,16.963956656599304,65.62771159058704,14.889451097939721
158,0.1425358216350155,58.834606534925285,85.06455248260922,5.132931483315544,82.07149826922453,72.43912581543421,41.81645757347709,18.822498909703725,67.7238455174024,15.59810211212735
159,0.3725092227583353,56.99526862636926,84.91299800682808,4.391114095922845,81.42040027971707,73.64839060591552,41.73659229777114,18.286812463940453,68.38107747781936,15.717115855794265
160,3.392448165838215,60.014765325604394,82.79447932033116,4.679791482621023,80.16707173120473,74.66648061606035,43.367634139981455,18.077412432656242,68.4119670990414,14.10244403765416
161,0.9328580747032342,59.96562598659835,80.92589204570135,2.272946155985168,79.8038520127537,74.58440551094942,44.27379354591903,18.20210076987845,69.74913924520645,14.086175475252126
162,0.0,57.5916988276207,80.757174931681,3.5906280377657445,78.902113628745,74.51460732669919,44.2999654663497,21.353450311003495,68.83528200857448,16.578240143620594
163,0.0,57.18439385946512,78.87231307151042,3.473000720341269,76.88675736909867,74.01485569055266,43.981616637359,20.65568385037526,67.33133324254754,15.924484182606957
164,1.6440757303613078,57.95015050621724,79.00704242648781,5.170708286747248,76.93190633152615,74.26125104035499,45.183620675112756,22.446107648965913,67.21566291919521,14.013637404394418
165,3.0943476660204707,58.148080812455675,80.68194109889838,7.708282454584142,77.31244861027959,72.16248820942651,43.82582456480077,22.891706257352606,71.1648181932023,13.116071381109155
166,2.7593084331130635,57.746659155866425,83.02137993051228,10.108429894255504,80.01393665303931,70.6275141765907,44.126601626744446,24.692810799178247,72.73041769492136,15.498073905225755
