timestep,soil_organic_matter_N0.8_C2.5,soil_pH_N0.7_C2.8,soil_moisture_N0.4_C2.0,nutrient_levels_N0.6_C1.8,soil_structure_N1.0_C1.5,microbial_activity_N1.2_C1.2,biodiversity_N1.5_C0.8,soil_salinity_N1.8_C0.5,soil_temperature_N2.0_C0.3,soil_compaction_N1.6_C0.1
44,58.05809091830101,54.61157724748697,48.51132253854755,50.95161215118115,42.40265316332177,66.54859635693143,53.54638301078463,41.86268743098483,51.3164768459444,36.67612371433275
45,58.10600273490582,54.009265741080156,48.90340666808869,51.20060484709262,40.770221630846606,66.15982158442407,54.466634628943126,45.486081946859045,51.13189264360492,36.75611659822582
46,58.34581227991615,55.53017058802582,48.40654079819541,51.71608581294523,40.62167017570651,62.741881315780894,54.59255793041013,45.86835516661905,54.02009395811912,37.774686726170316
47,60.038074532329794,55.84023278298597,48.26980593761936,52.57293847441492,40.62197714427913,61.61331466702122,57.27971260017412,46.165775488702344,57.76178418621633,36.666491620592
48,60.2750967047015,55.982085511925945,48.82045328814932,52.464545937738905,39.81841081358937,59.73138108566762,57.319105108633615,46.73190413851171,55.4213157410187,35.584846636406105
49,60.48155729306348,55.59278203645256,48.74300831203699,52.49587074533829,40.01159549955504,58.903817887318,56.2892493440187,45.32329279240597,57.17501655198627,35.12440271003563
50,59.18926642521477,56.08882447048341,48.61119475336088,53.18398388478578,39.4759805833834,57.50006567423908,55.16189846472288,44.16690231759454,56.3852652007063,32.17416683693924
51,58.79850764873184,56.06522604725332,48.30835585182305,53.743882438001506,38.575729307366025,54.76831895494381,53.75813370480391,46.72790569756912,55.54579700568283,32.46954535572886
52,59.03747340510007,55.94568457559866,48.420179855288175,54.18337527120333,39.53454970457266,56.17315554527604,53.75863547499656,45.665713585382214,56.445198909089655,31.51987028337642
53,59.642694400783576,56.78304597380813,48.001615735624554,53.68693827892255,39.230832891333186,56.29168550687654,52.40911890808904,45.16880558986234,52.34122818278385,31.485363339220836
54,59.73987174754001,57.14672052572895,48.180831137779435,53.86874208801301,39.84434849161414,56.372210951978396,52.50294545358546,50.15404651373581,51.82644403431974,29.3813776853677
55,61.08898932971317,57.902630546561916,48.75462430738826,53.09577361472253,38.665363847532845,55.638539613974054,51.25023361843028,51.548941360551325,52.55330367335765,25.970292375105956
56,60.08463821089605,58.38535543679262,48.97582178151391,53.81944159646945,38.130661333426595,56.51364972039017,50.73207993761956,51.2275260676167,50.78495194769926,23.970343165295326
57,59.007858966660976,59.11683490778536,49.31608078499981,53.458274494527934,37.4739362101441,56.119770720677415,52.82374170598912,49.661218539476984,52.96848175509328,24.487008781578755
58,59.795666792735396,59.532680942199676,49.367938835111076,53.86575629901704,37.67786860677091,54.82036538810158,52.9542354637747,44.96829513841744,57.542895296079955,24.340190724734175
59,60.428005071810006,60.32900853441359,50.007946215090065,52.991834890530825,37.33003186452704,53.73969307167077,51.975429004342125,46.099937934943945,56.67889501055951,25.35133733173845
60,60.74334836012748,62.26957256810858,51.13686063487586,53.24469353816319,38.477800049183514,54.539017110781664,51.81174479523964,51.20573418561423,56.04456669651934,25.682645989989535
61,60.91298566116737,62.508269618801386,51.19862694060794,52.581276803515756,38.18443778484194,51.11709711134166,51.785243537409606,54.46178444237788,58.32160301404314,26.44483374421323
62,60.907468234859394,61.90896328726033,50.71629298127528,52.4826851699163,38.09320110367627,50.09150854225566,53.50981206822722,55.523454522428324,59.72712191171826,26.127958949895444
63,61.54049736012122,61.459691587383325,50.04632760007549,51.94397518606824,38.08263285453752,49.74278021116267,54.42738781200115,55.28220144903129,56.461571824643755,27.87136053311156
64,61.3603324869095,62.891866858123734,50.29024294419399,51.24758377302877,38.76652863866004,50.13467055555149,53.19712389223681,54.59375657691372,60.38606471221275,27.775433604813184
65,62.290595930429994,63.3450927065799,50.55397917169005,50.3741747309971,39.04497474524731,50.76941504970556,52.27359503125036,54.83057739837835,59.48681570648671,27.29812952256562
66,62.99973253546482,63.42393058075714,51.0372569027102,50.84198004848995,39.04351461051496,50.26454549082698,50.66518810467473,53.260894324815396,61.01295201346149,25.920882189675584
67,63.488309386993194,62.85004582552305,51.58237831415679,51.6495350136229,40.12924809125492,50.936337576773084,50.190280428963895,52.149277003728066,56.94382787318965,27.286948570022275
68,61.23388196389634,64.55898742858521,51.534164159597395,51.614203305512504,39.94704196642128,51.949245244463754,52.30242324346796,50.87527682309885,54.96348141928458,28.306606906847033
69,60.83916640617792,64.10553411107196,51.539058352782426,51.08791379543851,41.87540216195325,52.073644232850384,49.57617883144795,49.529528333192424,49.21040157297002,27.726710245776935
70,60.265198356470215,63.84724792359314,51.86298775618422,50.92995221887197,42.66464733408136,51.24639673117775,51.11941323894034,47.579639561432295,46.64641161186535,27.347996311122348
71,60.540394526881514,63.54858009834377,51.942521978266086,51.2995291636773,44.395651157192496,52.54487234273127,51.78766007655583,47.17487088432445,49.6695906361936,28.970376799893163
72,60.75340750416305,62.51518965205727,52.31701517062352,52.3373058483691,44.247597028770876,52.51710156692592,49.89584228455987,46.754124902652165,50.54720866921004,27.767614025514554
73,60.79667503458164,63.06316230522205,52.77993323033785,51.00300873339807,44.252585410872484,53.715520879377415,49.90998223133677,47.56451080717077,53.54384302606121,25.504203006385946
74,60.97773129172755,61.4127592067703,52.60292952701267,50.27561799446398,43.75979181947373,54.17119408399655,48.60028257923159,46.37867267151432,52.763952772339756,25.99404888011134
75,60.60077824534978,61.77029573770089,52.87864025052657,49.85380443318579,43.56488736767336,54.96562189778518,48.184784634713694,45.8295149341749,49.63513405053229,22.649001580975675
76,60.45405111884849,61.768524457646414,53.32090149711395,49.91384703438011,44.114210523118814,54.98301528565195,48.27127511629865,45.459207121641384,48.534243282305695,23.111305450976545
77,61.02369109270039,62.56740323130634,53.514597225392166,49.476839845295224,42.80519985518606,56.683698522309484,48.368386633123926,46.552009029503814,49.32400849559097,25.337686098679576
78,59.44421183188618,62.27664963540411,53.33480466247537,48.99691168387748,42.12808935136514,59.71520231638515,48.93028591416124,47.42585661380124,49.16549114876518,23.68545938562786
79,60.146226929518924,61.69922188336892,53.69354741816944,49.50298733763893,41.7419406424054,59.882564964853856,48.7591821657342,45.41920837787744,47.16091302523826,21.439918024713293
80,60.35637727358642,61.556826329848555,54.47803014391821,48.92426349928074,41.86016015609075,62.0942275645839,48.510979804621556,42.911922563975445,45.503875696468896,23.87540583169338
81,59.94291287927402,61.93506711861305,54.75575981874041,49.491506454030265,41.859947196592415,62.29847194007352,48.75846187405582,44.28718499084177,47.73562354685355,22.731202160342082
82,60.36982871119179,61.70064496785185,55.16932311774474,50.266171328362105,42.83417583854033,62.36944073926658,48.32831677326001,46.940996057839726,50.479870806674384,22.752434835985245
83,60.6001751156189,60.6908213636788,54.4402980965292,49.07496704512268,41.44197462615947,61.967326059964165,47.92407084204209,47.858315943477024,52.01160070539504,24.812024471374357
84,60.4564658343235,62.99846904085743,54.14207304387386,48.969909303566396,42.28035098009731,62.986238536538515,46.66421030056267,47.5189942145673,50.97290888185841,26.21525753234496
85,60.714081234871095,61.66380682539676,54.16023490116157,48.729447681887024,41.974896824017854,61.81488004797058,43.68134475573223,42.740368723760476,52.37636472892856,25.101962517533543
86,60.65379896841568,62.14844649741411,53.59281763552776,49.51390023967007,39.15745483780168,60.35731711086557,43.59218496219815,39.390072917371704,54.97783909320873,26.35701420486381
87,61.84375084348319,59.66722287086942,53.34979605477943,49.453484565924555,38.24197237950747,59.10462444415668,43.10628609846381,42.09839730507794,54.470359473619055,26.16263010832077
88,62.350469636088214,59.68523805480096,53.3849629122639,48.61627793881142,37.45067185858591,58.69810553531204,44.96665359975574,46.357067567136404,52.806421971707834,24.555514634686368
89,61.44272020128923,58.59866194722909,53.29195467640553,48.4429205668755,35.03358813964037,58.129554729020825,45.09380127565766,48.36640568393535,53.04495354418551,24.463831316013035
90,62.52502520893205,58.94804999270767,53.22062170904273,47.3778545520533,36.11245942286788,59.33195379709538,45.99292015612953,47.9031396524843,53.33103036780384,26.223479168967003
91,62.48455018174744,58.73331713972612,53.56077473538539,46.593137749041624,36.45734590647637,60.67194825304822,43.10377075700006,49.26906268481255,52.79530692802673,25.51147196709114
92,63.04823027082008,57.39514265660473,53.41220260006637,46.554395259347004,36.063383686344075,58.91489383322713,43.27828671196195,47.75906085505388,54.07459722341392,25.575973381666824
93,62.787532315574005,58.18941449526726,53.616071754427416,46.656248278501586,37.25621798999572,60.412257698869496,42.81513456130916,44.84601115443513,55.5327131729461,27.735262900311337
94,62.76449597545331,57.756733682821576,53.863760569254076,45.84081332228597,37.85693151663482,60.35990672484118,43.77544890834743,44.23107566218564,56.9637312510806,26.900726891962982
95,61.81024133655656,57.943123152706136,53.8034563895961,46.105554300472875,36.90590189085467,59.12726292267927,45.40591049630723,41.054950037312466,59.45039499556734,25.146018113968136
96,62.32870405130046,59.3795545248439,53.58528275624627,46.72070287793525,35.641194362707715,59.4292160801969,45.71549803759046,40.037886791634065,60.064074698768216,25.181987344857635
97,61.31618232264182,59.2564111373818,53.63741697540108,47.2251943775469,35.721994579780244,59.82067510900403,45.65844034056876,40.22310993807605,60.68609317956935,24.55003215359914
98,61.46636819552437,60.591445700027094,53.68543474755593,47.9415493600151,35.52214128314021,60.013611964076354,44.399796111202804,39.505246344632994,64.76345489257012,27.276331247254852
99,61.34941667229102,59.82270766762824,54.070462601486554,47.54435731377374,34.98455297674715,58.1455863045091,43.50190687176071,38.64360978962547,66.8143462086102,27.40904793952162
100,60.422446584801676,60.9316583226614,54.343570295167375,46.95539910611575,35.4456809865228,57.810697033787136,41.84639004318511,38.60483355197671,66.0298580110418,27.892343573455456
101,60.54192775698317,62.26175584923466,55.256714073163685,46.20977688521166,35.68657204241375,58.22999964580865,42.30343068587585,36.17895527844387,66.86510215957294,25.924738255365938
102,59.86118489874348,63.1583896916879,55.55384604723954,46.8023550005189,33.712270588423024,58.78392890780365,41.97388643453776,33.502556292130436,67.55899098967008,25.376449402863752
103,59.531859669726664,64.0283552800059,55.39654995157054,46.987437112230864,36.16776131644922,58.94383589792352,42.9736979264977,33.49694497877958,64.01178254783487,29.02039484791599
104,60.85090632724031,64.1999756154166,55.1762521721817,46.905082115680926,37.0424919985682,57.576559115698764,45.871170258603236,32.099377248295944,61.4780025463337,27.399478443498932
105,61.346127843168226,64.22377975507054,54.28452280137115,45.993127612185,38.21841490616029,57.26853044730958,46.122627759631555,33.922855979919646,65.82619714827241,26.868541930868247
106,60.25418111480665,64.4484781515652,54.07296455981491,47.43439459282475,37.619288677433666,55.509666361923756,48.71953822006742,39.134538796679216,66.43968489222408,23.976227439886173
107,60.54578571720114,64.66683186954128,52.82094706285548,48.29195144030381,37.88570743061588,57.006695703193735,46.756719296019234,40.814325225365145,65.60282089330778,26.437305999524597
108,60.312477701086934,64.19449873662019,52.78327360606618,47.804832741641654,37.603083345199224,57.65562321814498,48.52923669604531,43.82946285316976,62.90919624914316,29.804156964084303
109,60.30958546976948,64.00320208483102,52.15455245304378,47.365508736557764,38.10330343183689,58.78284305916342,49.33155650576363,42.09416398478365,65.311727760656,31.879688908936846
110,60.05383716693709,64.19111256581759,51.90311879412186,47.05509843252178,36.20619275050857,60.32026340383186,47.1468036887528,45.396404481058894,67.85526914835818,31.154568274607715
111,61.3529362717346,63.52036151878382,52.20379600576919,47.45440349503747,35.80921150628756,59.38605250988838,47.213922337174594,46.68436203534975,67.52112753271795,30.959386134635665
112,62.359113090333146,63.79177901954134,51.586379872991685,46.79835574683802,34.83353487841262,58.9899442250571,47.32509125884155,48.43722862102345,68.74382846709918,29.0216416355093
113,64.38477274080711,62.79935467005632,51.54257948270016,46.709370143108096,33.031387677169796,60.161646480335776,47.303531711659254,48.91299663615606,70.44540186155729,29.78707850708965
114,65.58896014328391,62.796558232974725,51.82865777689533,47.17714051675382,33.139694635058234,58.54046331401312,46.27629385803474,51.534879861665885,71.05474441770446,27.28045823511343
115,64.84524043705217,61.63681472284726,52.186691910979505,47.33789633653511,33.336818207314835,57.0259798809425,45.950645577297614,50.27596876784303,72.39363888786681,26.128910791680866
116,64.28516861329194,61.573482924443255,52.12479673134444,47.56847260097168,32.940452119936666,57.68024717647203,47.32479908951261,49.905045849011444,72.14104059153763,27.630702854575144
117,65.30191286910328,62.08352511582465,52.773993669489265,45.703380958481176,32.50231096476337,55.466270194056406,47.59722461010841,48.30996837089579,69.76361125296694,27.041535914813885
118,65.81890557033556,61.28951892780635,53.619322262620614,44.7630187382046,31.537704042496987,55.50383278049599,45.47487624297201,53.40258209600431,70.96522688715677,27.348777079814926
119,66.77126757224366,61.039130953637056,53.63957664961124,45.38030949361689,33.652479322035084,58.3759283924735,46.07893346602835,51.216536874532096,68.64940665925302,26.724754407989128
120,66.3457193078723,60.531431121390206,53.31410089161349,46.44592473631596,33.028390337476004,57.87547041639029,45.06583766977274,55.280771093693104,67.83848493287456,26.371089459549268
121,66.90662559428861,62.255516548457365,53.14636575233517,46.44721839743644,31.698097707420747,57.10169091949266,44.9574704395955,54.608562460956946,70.15360633196005,27.515853171683105
122,67.5900033319034,63.7483151289585,53.177285960153554,46.444559410109115,32.08171300779361,57.72017297734241,45.66914431844164,58.88419903440541,68.85764484428594,24.773107557884302
123,68.12752876747676,64.52016196416251,53.35524966721026,47.392432609184496,32.193418668544105,58.32859631378105,45.43976779377441,57.38363081125435,67.92135400523279,27.43134201486467
124,68.81261099687268,63.92896634445683,54.08629804730668,46.956650885018,33.20780487297371,57.99445982630239,43.599024879443675,57.65863225884665,68.62674924110995,27.274098283485944
125,69.61758611994262,64.09137167282856,53.65964292309201,47.29234011042269,30.80269761059822,58.16128293868725,43.17729354438631,57.50125928870764,68.53273404012846,27.521493064099168
126,69.22103510200934,63.67749992480338,53.82375782955557,48.28482556404958,30.638702441165073,57.317832045875015,41.538280793931676,55.943714428973216,68.35554017266091,28.184865475317643
127,68.9929879387233,64.07607300551284,53.69128642880173,47.83883027873688,32.007144909873325,58.413678188460935,42.95942003790052,54.26300195234773,67.83499008899422,29.42215368634626
128,69.3454954894077,64.71189222236679,53.70570268724161,46.9066760632219,32.61852292388025,59.87597826426846,42.8537768643889,57.09666763660703,65.98570997134983,27.82048938978896
129,70.60968750299581,63.73894211473525,53.15654053524156,47.924495218822415,33.367294968675004,61.11113878047928,41.603905403918304,56.75032739265604,65.30653556688708,29.506971605103033
130,70.50668658365953,63.49406112895723,52.924120070365,47.371498173496896,33.56438476731654,60.740091678142726,40.5873976294755,57.00081525976093,60.799273167053485,29.716119706158675
131,68.76580696557417,64.73186768820199,52.820429702177776,47.824507954632466,33.75816201727814,58.703967356209674,43.41536892218022,56.11881801114288,58.449327902620254,30.008186214972447
132,67.23482374567038,65.11103303661747,53.43984802619322,47.10091616839894,33.90282765306172,59.98712771927762,43.512488487543486,54.999130341548906,58.76953931688032,30.013231259929803
133,67.39560228971561,65.20707807480923,53.32235626543866,47.107155173162255,35.37665606411631,59.9411043419239,43.40925526199783,52.48813006140374,60.69938794241324,27.610124931108697
134,67.77280336075202,65.25933786476742,53.46144498555111,47.86738868018922,37.22423485963256,59.500667434694165,39.349097354894745,54.986057953550535,57.63678114919056,26.633732888363642
135,68.30384340553812,65.33299389318765,53.25647178008236,48.3256020016887,37.48739138164785,58.326828907286604,38.35347870828502,52.985165408450456,57.24274069039483,26.921353601087354
136,68.28773413751327,65.15866240006234,53.83961184978627,47.79592087324595,38.41802845752738,57.361324567450126,37.71295176557235,53.21723669562757,59.34112474278576,27.171717094885853
137,67.73855674433656,64.3763606933923,53.59488194647745,47.13282494747662,38.20998929044307,58.24096373160755,38.4586059459424,50.78105744541163,60.66733011007509,24.38490370923021
138,67.45552687067664,65.28176179794103,53.26981213495221,46.75654215778813,38.13548935457244,59.41428353757375,37.607803105419414,52.09578978933689,61.90954012358298,24.805967584554764
139,68.119158975935,66.061304802471,53.13851451393797,47.605748313227956,37.953240101941645,59.49183120181652,37.00820294939662,52.15139582013182,59.256032899075734,23.77793528673058
140,68.40878017129604,65.82428132237001,53.32114702393346,47.76113575320712,38.85652372372448,61.14296440847815,35.45040735505027,53.215186612317154,62.102591265835066,24.85896437682231
141,68.00902634262835,66.88046722583334,52.93972302561753,48.194683096078705,39.83627557091552,60.599266251684504,37.276349127369485,50.82144691185355,60.78812866276714,24.424099981483288
142,68.5741785952115,67.45146291250758,52.394549044247775,47.29036004634645,38.68027433806724,59.56166686470532,39.975512497984376,49.35866575759757,59.36069250634492,24.788888951020674
143,68.57792497768334,66.81332503108634,52.037356975376625,47.848729370367906,38.818404760085464,61.48902968122921,39.43212506205051,50.62029897733988,60.73808110674006,25.313741181639667
144,68.76778715213044,66.42464693405647,52.50085012981866,46.660149966346275,38.535030390969,61.70108178690122,39.13683656359006,50.09693789790368,58.24370215283781,26.217779480090638
145,68.58057798604789,65.41728777814933,52.6688199441643,47.48263253038046,37.52332689935931,61.27645237301702,40.029631044197416,53.21951057245386,59.69689650156635,23.68178673387799
146,69.19171059722919,65.93947922629822,52.64567610873454,46.55036790194374,35.47760156353938,61.64070474996004,40.91808967285601,52.04214917636003,58.13756395101098,23.490436712506042
147,70.49605448515933,66.5735594626681,52.338693488238995,46.210184857104785,35.43021913408007,61.94134433722535,42.56673993189361,49.37400675851941,55.99445630543588,24.25999600159853
148,70.65651056011627,66.18784240473612,51.72842900327151,46.85881995874887,33.9228999368244,62.094141910295,45.064543355012226,52.45861285934867,56.93128688481283,26.440758885507442
149,70.67907480557572,66.43653952078297,51.74830067253677,47.20295106586342,32.67454918567935,62.52929856993409,44.34915524704956,52.70800793004275,58.79791228264499,24.49132946327782
150,72.05740449481463,65.03582936827118,52.312325394706924,46.81289932870463,32.73714997681373,61.40151416388618,41.13626895856318,50.6111896761089,59.81332985223584,24.69634486384272
151,72.12847860091637,66.26198838830622,52.32778212224054,45.57116045901265,33.256954234628374,61.57858420675556,41.62829416992405,52.790754484906365,57.37683032996976,26.16321288962329
152,71.35009889337195,66.5152749676181,52.830560987182594,46.14973544688202,33.52685245157527,61.55731763451748,42.20479990755941,51.66285359700004,58.42780421194146,26.012323926689483
153,70.89536038616473,67.0336473408099,52.734281915331664,46.190105842491356,32.893280090670345,60.14961362755648,44.31765591716043,51.406144264577605,58.133165159175334,26.833110044390047
154,70.77264974222847,68.6731673755456,53.33892262450164,46.94218575041345,32.61351058926914,60.83133965171878,44.14577554659573,49.39354471722606,57.582518901271975,28.07336290164431
155,71.60960410337977,69.16850910431543,53.719140556419504,46.87062270944352,31.747234338094575,59.46579238135986,43.506596051397466,49.246867564267134,55.89591367922302,28.515211282798866
156,71.36448375075547,69.01111596208862,54.5537195909629,47.04064314346997,32.37791771317358,59.91178946465564,41.9800790280181,54.017251679486755,51.605798118425476,28.365616970660557
157,72.09331711216738,69.16482450774392,55.32408703473755,46.956998656599815,32.9001974493831,58.74220058617317,41.138247984557914,53.57249510984732,52.051529068696354,27.25518159310645
158,72.74201926329366,69.23017195329558,55.19465271284876,46.073425080268606,33.3441185773482,57.59484261992849,41.804108579820074,53.7418782112733,49.556603289302,28.173663710327574
159,72.65349757585277,68.8785883344075,55.320096704761546,46.29079974556026,33.44358295774456,58.75225176754863,42.057448520176415,55.4323944813854,52.355599506412325,30.556671982021236
160,73.81933237376502,69.5838729558053,54.793342682308705,47.05872915162897,32.01112721764496,59.30144161669951,40.758314977795145,55.95159155208612,51.55672200683001,30.563540462237622
161,74.6402606240852,70.35932237894109,55.591240763142494,47.902119906421,31.916624088067774,60.59638636492974,40.0525139437937,55.28946457761266,49.257892366861206,32.33395912465373
162,75.27641738677099,70.47954275575076,54.89023799117677,48.73793951356008,33.248370117910795,61.4102331514182,40.421112301611494,55.20811337969136,49.293078422280885,29.9761410780346
163,75.81663142750293,70.1485693898234,55.305633505063426,48.57805994655224,32.25343603732661,62.48388679452109,39.634632774224016,54.07105944407995,48.83923159439666,31.676758748294123
164,76.75666494190008,69.60761357755494,55.49809859513932,47.61463919643643,30.714017146380748,64.37015563993413,38.19625306219613,54.56632492900143,48.10002398104008,30.88775861056928
165,76.88543067242722,68.99336003252976,56.088795320440475,47.36543746100986,32.81021134047198,65.14500156542117,39.145912421467415,56.94853258224553,47.61755180593178,29.599430797259615
166,76.43565667292484,68.4474720531675,56.14018346950815,46.64874669830711,31.24453739621188,64.57910752243887,37.994576260619624,53.944117569537134,46.80915929014454,31.232888294163367
