timestep,soil_organic_matter_N0.8_C2.5,soil_pH_N0.7_C2.8,soil_moisture_N0.4_C2.0,nutrient_levels_N0.6_C1.8,soil_structure_N1.0_C1.5,microbial_activity_N1.2_C1.2,biodiversity_N1.5_C0.8,soil_salinity_N1.8_C0.5,soil_temperature_N2.0_C0.3,soil_compaction_N1.6_C0.1
44,15.253258954960904,54.5311467056954,34.15830672965347,60.92094339801738,34.553082461904054,40.40478003598014,46.15111154587827,24.927197029852515,33.35496706596929,49.44273501346819
45,18.186921833239648,54.949236928166506,35.87949492524395,61.01221233386255,35.08875171845375,40.28625595109388,47.506213859050995,24.919668240380226,33.52237657440098,50.211544976765225
46,15.251269652631244,55.22746753938223,37.51177650286648,59.87400433219442,32.32761547400675,40.93682621429533,44.885373777717874,20.79963308109075,32.16211479102661,49.656177002349665
47,15.913864053596726,52.41221095775129,37.700448682658035,58.46095860879769,29.835463362694018,41.94020908574586,44.45436081918961,19.39861488226987,31.66961076074069,49.991974329833916
48,18.15621231618755,56.37742209185508,38.22449551143178,60.62377011547731,27.696223855570864,41.974863215004746,44.22795441342766,20.07105529778264,31.328046499161367,45.38298956835552
49,18.89964646968284,55.05115688858173,40.58399077412686,63.82806798634857,28.553014986166865,42.103542590661064,42.58710492088523,19.632156979693196,32.38758780487582,43.31977499791472
50,16.73387197620682,57.65861589622238,38.38328799960691,64.0497955607063,26.82037237752703,40.82616893594667,41.385267704757496,21.515025224180615,32.07574807545684,46.48511410568986
51,15.65282863643271,57.412096726783055,38.285938109766526,61.59027753924978,27.594930706946485,40.79104372784869,42.10735488696665,20.2106289656519,31.08135294100366,46.48961622916386
52,15.50591010017406,55.479425476562696,36.74330367157289,61.238237556980906,30.417837255202933,42.74398238433449,39.56461707303254,20.5163976561162,30.703553550036315,45.94175627265111
53,12.423400427271464,52.916783080410255,34.71815479541526,60.432993338070006,31.943992330891952,40.82689066397168,40.92575073197277,19.72226061488016,28.402575380134014,43.60900205138954
54,9.282008937292115,55.7073944778726,34.68371917039466,62.74454445157559,28.380022236466107,40.34342116634546,40.086856286269196,21.061655765556676,31.121206765951204,42.16686375219866
55,6.56561474141532,52.09526459975857,32.739769663365486,62.56043465353417,26.372463689022393,43.22977992256315,39.411449947282,19.7071946063361,34.029337079233514,42.18882206312445
56,9.66175059561098,48.79579655632146,33.460884349758985,64.36905553056512,28.263258535586917,44.20871210580552,42.18166771175274,21.768757204179757,35.66337298871964,40.074960930921925
57,10.698752024682221,49.21947653769457,35.45988304630493,66.2178019513306,28.473717304052407,43.69751915014225,42.685022068780576,20.992171265025714,34.747831539264666,40.152956720493044
58,12.661546459127784,50.63688511674555,37.331776506853565,64.91352208215568,29.391126981485044,43.47967498210698,43.50241575931048,18.590623875679746,32.76798105219336,40.48893391392323
59,14.7146243787241,50.79862700374231,35.35948159974983,65.43111180605506,28.81663369420444,42.857956684065236,42.73238270367573,21.611145989899423,31.979946838477556,43.353161508260875
60,15.828002549154286,50.318360430752435,37.424042485004456,67.48164500479658,30.31193491261853,42.2675966824427,42.18288024436773,27.69172131081217,33.43844544036893,42.562113420931034
61,11.909262943631536,53.331524801738446,37.7147213696719,68.88581865501266,28.771409521937773,41.377062910175965,44.112275643221885,29.135019923985947,35.1443291143699,42.63872415196215
62,12.024075165705856,52.73592301298754,37.55711084998989,68.42500654118213,27.335643062317203,41.08832765948799,46.069854318341655,27.003522726229132,38.7179610504758,40.628168190842985
63,8.867340850129866,54.81535039232622,37.20704484549814,66.34837340470634,28.34021658639849,40.74166305694144,46.25124808390187,25.880600872969733,39.11437477801125,39.82712996507767
64,12.056674325972867,51.644652547792205,37.10887326435305,65.70311079323756,29.405032554053655,43.11448012051956,45.14339125816028,27.624523821251778,40.38012392026946,40.39424020967433
65,15.36209218107023,48.839458085696705,38.59999884130736,66.97380921102561,28.44360268716987,44.17909949948043,48.182929852472604,28.798578528842565,39.39717523706507,38.283743867945425
66,16.914379067216753,45.82195668919242,38.88161543256984,66.77399593814071,29.092762027620065,44.05679904283009,46.8291029143924,27.503699352958915,42.388169598788465,34.47148302354995
67,15.16901817534028,43.09200313859935,41.252410156069935,66.81549881080058,28.731319273679226,43.858988619682044,47.08660992701604,26.89059328055815,43.3797471682944,33.23221453934971
68,17.515817321148887,43.20800686982183,39.257939713742175,65.58753662875743,31.6662565352125,43.131836513040625,50.2026602113957,23.775146267685397,42.72235663769799,34.16482522815069
69,14.746558303854176,44.70082654021068,39.246262806625424,67.7591375261678,33.12130753982728,45.18892681444639,49.948890145254865,24.423240290651698,44.019778725450905,35.221504372853744
70,15.178882252150988,41.47025699827118,37.17403588947118,67.34620946469904,34.36704203264394,44.94205663885313,49.34264659734083,25.65441938278286,41.08772085605846,34.40511498909465
71,17.436785108480272,39.11343727522349,34.28098447593471,69.05248527139867,36.0098925990203,42.32956087231256,50.55923698556967,28.41993834615239,41.44241532449862,34.76013789130909
72,18.604581833765554,40.28352046327982,36.65485724412476,70.61623894053731,37.17811932289001,44.539664441620474,49.53373133699067,27.425839826852766,41.871676694387396,32.19282696938807
73,21.515617495891817,43.75082371519356,37.098409789794935,68.48351034878604,37.07710672125096,45.94313170584664,49.879036746720864,31.617442586811244,40.792830146040984,35.15990633905638
74,23.136879914436626,40.98762439357116,34.48369438033794,67.29996001525339,38.260155070535234,47.54221713961948,50.7310823665075,29.895959443493933,37.85007037367899,36.70777523282738
75,21.17775041569717,45.35299044372423,36.48954554301498,65.55361600112825,36.17509479855884,48.74383938474532,53.5693439481569,27.341129625418237,40.31165367227009,36.23856962977832
76,19.714236596097365,42.30511755282307,35.356390844773614,66.58974530182246,36.14921625006102,48.90474403642141,54.48420458763003,28.657719574746245,41.595243120803325,33.89835755108971
77,18.660466522940116,39.01595122021779,37.31665191005922,67.96052897544034,36.694387426660825,48.231361113344505,51.49554346141566,30.4136553838887,40.915543766880226,33.72778655878673
78,20.852310854450955,39.440137195949745,40.471947911131174,66.26332355031786,37.33479092084704,48.26277827767865,49.04226864075592,30.826626999428797,41.343438835796086,34.74117847003753
79,21.82548347751832,43.35789979331399,42.36777254029315,65.34714307342692,38.697993269818426,48.901489655926405,47.90263190177335,34.35400281362784,43.748067991471146,34.17834194637821
80,21.10975991171585,46.19662898017494,42.13923129596732,64.74332472494939,37.554275144938586,49.43149949538767,46.64662204719198,33.28301263050569,43.9175266455026,34.99689098006652
81,18.909289561533352,47.676917072691666,44.41480560658075,67.22898154713508,37.27140588522423,52.74107759495944,46.20757158982884,34.223580818693065,43.58445299411856,37.73229047791476
82,15.668445501167664,51.14798054161898,42.281185307616354,66.63971457514799,36.29108482395664,52.6930429898391,44.700168285810406,31.616433938161876,43.10761075990967,35.230138715048646
83,14.484148538915802,48.936175285149396,40.94749753839105,67.6648915869508,36.66813200772213,53.291836153441146,43.59611374056967,29.228718496389693,42.990698102901064,35.80144938870395
84,11.02027009642524,52.35934456913018,38.81360976878927,69.36622771577265,38.113241843546895,50.38802831141585,44.59360638302345,24.89332178297908,42.27295136908569,37.39141302840014
85,11.142693786471849,50.00295855991303,37.29363386119573,71.53017989815791,39.886871257268815,51.35081990269633,43.35294145227947,27.370025076970464,40.27932959789544,36.459548109847645
86,12.823676603346382,49.68670806671986,39.06630833031545,72.61127805082569,41.05665846603593,52.18490244444878,42.241458957451805,25.58479414288054,37.657241935504295,36.27481855461462
87,13.39911137091516,46.734449441965545,40.71517334336568,71.0831544467444,39.7720325964317,51.07485983427972,41.50901149897653,24.34474249289695,36.776547580510346,35.573991228072
88,10.639050892974815,49.93774771846155,42.77720888833134,70.97018668080666,37.98799775864374,52.87022050688017,44.4599751028196,25.386146839411268,37.957107642972744,37.18693206031694
89,8.057713284545063,53.468084630414545,42.46046111978875,71.49045422237558,38.69002567191067,49.071056491218684,42.70520827074058,27.70798974704766,36.171401479579494,35.675045530976476
90,7.487223069331845,51.038660989355066,40.70349902222133,71.92568245978501,41.79786556797413,48.663685804911886,43.25688590218727,27.668196229809684,33.6843581517255,37.32238063539492
91,5.188405411698978,53.05158563063906,40.620871866274626,71.96410053801854,42.53300421630918,47.278313915661656,41.64982882677759,26.9075539716499,34.679551344063064,37.744303023972044
92,2.4948735062066083,54.039683599414865,42.565412711588145,71.84241432600035,44.082535751872236,46.07744250274211,40.5773533626819,24.960668249588082,32.59499847591359,38.54872386597258
93,2.772136728613603,57.34381853818695,40.08011813946972,69.84092427022814,43.40332111499768,46.87687579557098,39.1740023349677,26.968404543462942,33.42672088134507,38.15971929638209
94,0.33247039422018165,58.534303531554656,41.49396979725707,70.41341551670915,44.32346614201649,45.43533068692101,39.87176898667859,28.111181235391264,33.29930347432009,36.98851417146882
95,3.297434599642779,57.73678620989329,42.96144226042826,68.35307181958254,42.224139549421324,43.08905369540142,39.30032129950601,30.521064059244843,33.51935227505787,36.69738555193876
96,1.6202840564178738,56.78511477430926,44.55255351017336,66.65483947315906,43.810060029180114,44.795763289875396,39.04834319839302,32.70629034131599,35.67662950320396,36.66672079427689
97,0.20752718406164417,53.51579569467378,46.442440964211954,66.73401702305495,44.99197523049296,42.48888681923039,37.85381765332811,34.14320914380034,38.81463523582248,38.51533604448345
98,2.5266266783495146,53.457032767217996,48.252807852439275,65.06345451016543,45.54964856663284,43.65955041638324,37.67139720050938,35.1407220347819,40.78625671019314,38.58661395745727
99,2.3478457416779532,51.43184893409631,48.085053004990115,65.56707458605064,44.03659147188425,44.21337562105482,38.32660372168056,37.90412426711055,40.57852941380464,39.22854792765343
100,5.100152836306373,55.32451544874576,46.479744833773104,65.84610828530424,43.94286349196685,42.55708133067216,39.0549607887403,37.54835311833929,38.42988306495096,38.644660502100606
101,5.104402844045864,59.03357029362013,49.320849797191364,68.54156402771387,42.4779855173337,45.385859511372914,38.31197718459773,37.56481806163069,35.940053115733605,38.6917312275387
102,4.769637804394093,62.506157039019214,49.02995428682999,66.56338514611672,42.21242323059073,49.43837043873572,38.613820168182635,37.23393109170094,36.502373190535806,34.12423650077757
103,1.237504498219427,65.93970523914516,51.21598062206262,66.5792941717709,42.31178354263184,52.380632075341495,38.62967963576363,36.725864485282315,35.080552977419586,33.39915584576027
104,2.0983774074885373,65.70559454218564,51.373197066827764,68.96579928022933,41.190554098549505,50.99675234959559,40.64537422136545,38.08462652127054,33.1705215368833,32.416146878088306
105,4.430629794332058,65.91943093425199,53.78161614840685,69.27802433875175,42.16564568080198,52.99051880240374,39.141369030503206,40.697804564723896,34.441186434833,34.77531727616111
106,3.058848842976847,64.29826095251072,51.97825989244971,69.91175087624828,43.05064921745753,55.47966086233568,35.31270138874571,41.07368268427308,37.76902667416856,37.33581095124647
107,0.0,64.24016408761685,53.737254668521366,71.9459756042671,42.22003372845391,53.75285368596398,37.81931764379991,39.402995914491825,37.8827987958282,36.47779627376759
108,2.434247964746702,60.22537582713833,53.53632232840821,71.90647288965629,42.30599338467569,54.025150382109274,37.324051292927166,37.387493172591924,36.171777721416774,36.17918616492187
109,4.825734730282569,63.489287194988144,55.509554164837795,73.01651827470563,42.19736154514281,55.37167819022449,36.738352888935076,37.86471837869405,34.35415878124589,35.96756472470298
110,3.9989755204621917,60.22622525036841,57.4604977069931,73.65386378678153,41.59880096926117,55.262622998016006,34.98133651880369,39.08768540995572,32.71607098046949,39.03626827373494
111,7.198132573366847,60.87455274649917,59.42779460326769,73.81580853691403,40.483566071002386,53.12611397230458,34.41357786027434,41.02314621400829,36.54680453182197,37.210232635776144
112,4.257764050095963,57.77806849626424,57.497392591069186,71.64357907891711,40.382293459589214,49.43493892108236,36.314802232614475,39.156034191267885,38.6237283952317,38.17849926197356
113,2.6257969177977456,57.161809437472215,55.49543546207224,69.77278462168177,39.30241133092809,51.004728596990304,33.881292619279805,38.05871832115111,40.7614225714469,39.888585787620244
114,0.009754085497571285,59.10341649607733,54.14125875375273,69.80526436524471,37.39070087565647,51.43211499722637,35.768414926717796,34.965543241760045,42.13169751936959,42.80058980082771
115,0.0,56.63093712763761,53.749140338460464,71.97629679817456,39.65313345294415,52.36976143459097,34.40172885169315,36.95075089845388,43.0499767344772,40.97782762306656
116,2.4542366533475906,56.17964734368405,53.20224897430658,70.87144403884014,37.739529040164676,52.256373400385115,33.48567949028192,36.353592113646,45.62187634479056,42.43504795295952
117,4.5864160310489845,59.60189215372737,55.02061194843432,71.34465675669969,39.700399353773264,55.65406034728763,36.12252761669235,33.873664885068756,45.15191864086105,41.607051177667
118,5.2710556873795005,62.91681736140001,56.767583149384166,68.81632758383712,41.32703294101276,56.71251025029444,37.4681572566368,33.898796738126926,45.3557048557526,42.62902047938532
119,5.095577350075154,62.275148699011076,54.344134887982186,70.62784322550169,44.000176450961696,56.20707630527585,34.924637656053946,33.009842024847096,47.317900724936344,41.76713568919489
120,7.394012714730752,62.39192302974202,52.03688470281559,72.06208284449691,45.663863661237244,55.83930236570726,36.10652586368166,36.28483105955007,48.96566662210486,41.68427924371244
121,3.742234441795908,65.30312820328584,51.83725078071078,72.34514780352374,44.61954326306487,52.98722053507922,35.6646191097679,34.381175300750144,47.14887940740992,41.1426046174624
122,2.2563257979700246,68.08380423361032,51.84010626404756,71.0919591832486,45.54339332247148,53.092366444952845,34.9356762628354,35.67464324146352,46.118257788252,41.169446942437965
123,1.1520432430807375,65.29205868484276,52.35449870294581,70.88890437923723,46.6238852131054,52.042189729763805,33.377257440369206,35.51972260229096,49.35477509895799,39.53443208528831
124,0.0,64.70010790545102,52.29527800040221,69.25027619480868,45.113484360324115,52.19325887035357,34.028277216295216,34.923394617420705,52.93233470814258,39.86062458390615
125,0.0,65.24988960449086,54.80689584620016,71.72015203179967,46.93918049337837,51.486110349043386,33.890011487457905,35.086379193838745,51.548846005200076,37.23301048819101
126,0.0,68.57498700376152,54.71285593422375,73.36149822077704,49.708045517290785,51.617207879087346,33.73219329273181,35.71037223276398,53.09806294073007,37.51986305891496
127,0.32825084129482957,66.44351233534059,52.73528018115848,71.77135188035354,48.64923488396469,50.90387914055227,33.30033941716761,37.173803803373325,50.12720438442406,37.49387503947536
128,0.0,70.46901229126219,50.695008342689896,72.64326925971025,50.05842957615231,50.256394246786044,34.19566610666763,40.20227009221856,47.74376393129675,35.88451950401775
129,0.0,73.17109770105684,50.685220018711284,74.01005891036061,48.76940098172216,50.72888513515278,32.84241367423354,40.09166272328334,47.3581846442131,37.66312840864905
130,0.0,75.70125203519791,52.78021904427217,75.55185825556853,47.602780301173524,50.2365638571216,33.67755294727124,38.666433341498916,48.2986140157132,38.13411856990274
131,0.0,73.19556807598188,51.08786048594882,75.85405013737906,44.430413951466925,49.10836118843245,32.05832954216227,37.385572482477826,48.64448633550282,37.540859622688906
132,0.7880244830426507,74.63296475623855,53.15930226378533,78.13134199112854,44.67488923273866,48.59728723265234,30.430704240170616,38.230122332475986,50.768796617108336,35.59382515219173
133,4.149167081182544,71.85072829125386,51.352222994075795,79.47762589773474,44.836650632972535,48.84082119216972,30.26491346099807,38.112568042852736,52.511240478278935,32.92591307557367
134,7.908224136699625,70.63862246728115,49.18324356505145,78.70607553753172,42.875143621958514,47.83352446317597,32.44815339817694,39.53297695831298,54.5960195126594,33.8131599983659
135,5.110521304464422,68.06836206827388,47.07512020155846,79.5162626374928,43.44945581436859,47.69877580874218,32.05195801056855,40.885269087548146,54.05522997071344,34.64680472375576
136,8.001352282208542,69.11620603995345,45.05345312438594,81.38026903395014,44.1859731234988,47.094565739085006,31.928713583303598,40.95975250246635,56.609379968713085,33.96726757552845
137,6.19031635057599,65.7817212020374,45.50739365123033,83.28574244653821,45.521729797061795,46.90436682497498,30.962328586328244,41.91020678664816,57.08873112936183,31.988784010210306
138,6.723546242178869,66.16060935151154,45.569725567194524,84.28200650421287,48.250689418466294,45.67163809643665,33.52751554816358,43.762259658300856,54.98200018742597,29.994394851500456
139,6.2170941774867226,67.14467901001868,46.985308838952,82.10964837297344,51.52696787634157,46.59049209974691,33.546173312995855,43.059436803899324,56.49070627426798,28.560292544896715
140,2.3200243616764293,65.22035646397946,47.25515712412073,83.6240632471952,51.893744639034345,46.82932696100954,32.68057087901516,41.72256435937983,54.624232140859924,28.168979751259993
141,4.4205058748910595,64.38465263382152,47.15847850634426,82.13813879693916,53.706197827529294,49.82789811388177,29.86547106596543,41.61355313781493,56.24949169781356,28.85313020884945
142,5.288415484130807,64.25635779932773,45.09311357014349,81.26377255268584,52.79105707401787,48.68803812368411,28.192379934565214,44.78020918338564,56.119714759399685,29.227978274635316
143,7.325519843979846,63.92769478200292,44.78266011777087,83.32156818058726,54.714415479439694,49.90809335168654,28.584999430190788,43.83652985055561,58.23404269713325,31.245718901618243
144,9.384196726112993,65.83700886041495,42.36850473436245,84.71567882911894,55.323020657582184,50.28008663364011,28.175108347594715,43.062970251312,58.01086826300602,33.28594702220972
145,9.371951585396067,68.2503159142624,44.175347651733006,83.14960078238018,53.36417382804314,51.32533686629835,25.49925461748994,41.06829474221094,56.130137273058736,34.67863372108984
146,12.641025445354895,65.58217174083244,43.98939178092331,84.5284232774485,53.90202128755207,52.99587510962526,24.998219126651914,40.29903156988268,55.49056551132973,36.173639300453544
147,10.999374319046874,65.13477615054093,45.9395012778337,85.59133195762173,52.32720505767907,51.73978317197979,26.79029448414777,41.26816686402238,54.384177858534756,37.423333910148195
148,13.49301824813326,62.03641944226294,48.030496511365776,86.0551036101317,53.05065658828213,50.90492078872989,28.188545126387503,39.57176749881404,55.33475133539071,35.90087044906543
149,12.169697968678033,65.55862573413442,50.35003953168883,87.69402299635316,55.712005003242794,56.66248941583277,28.915207695734157,41.40194010044941,58.20552361930722,34.4069774238358
150,12.150729317676921,65.81242989818487,52.743171572910036,89.58243218760776,56.459493833812736,55.470955876485654,28.55483142850029,41.90253586510198,58.823032741211094,34.54175883237581
151,11.617917436311638,64.65554068089268,51.19799984878583,91.09643620804972,57.223611883454,55.26218986403619,29.030073315603904,42.83786875326534,60.940360396610956,36.71230543108811
152,14.219016183917972,64.309932009604,51.13058693650918,90.01813114266204,58.45016797660165,55.05477370041026,30.39405655520344,44.5591454993264,61.39592563482879,36.397050808237296
153,14.910335278036253,63.78271034273525,49.83337311906969,89.0918780628177,58.834110152926925,54.27672639402997,31.06070630433841,44.83862152248973,60.74326599255488,36.45735296399992
154,15.740332210789166,61.13340160405226,52.83171161057111,88.38815490243682,58.959299910896156,54.43323928735159,33.373122791348045,43.709711508382185,60.453964410360264,38.26754334849599
155,17.57396680503427,58.44316065670464,54.90671776312713,85.46876283066489,58.390815966290035,52.91984748504772,35.36245631491657,43.70767078860237,57.77331503976217,37.71256580688669
156,14.260215577117295,56.91077429201999,54.70034932400151,86.72438318112646,55.36318944103406,53.24782509576267,36.3224291446261,42.72326182452264,58.58934517939754,38.474553675599424
157,16.11426094889067,60.2297260809111,52.88130478852118,88.20639997101766,55.643307265108,52.34792515720621,36.16855826486238,38.82198426350067,57.64108232433846,40.69001529901475
158,13.43093429970318,60.34756541122281,50.715882442888116,89.57060237413589,52.88113092303271,50.27810509729768,36.034804696946594,40.64250924242386,60.000431749935146,40.72141116403408
159,16.200129632756106,63.3742930839909,50.68574292667383,90.20532482000556,51.314726663327946,49.036618335950074,38.822349609168405,40.19864046236744,56.668031292726376,41.073034638016345
160,18.026296025356483,62.496962734512394,50.535147298753586,88.8007640159652,50.4901023691689,47.43016677914159,39.90105740839357,38.72518080903531,58.88112635556149,38.1355056439077
161,19.33030592030514,62.33257283045753,52.63013297220934,90.05052604699888,50.5190328069909,48.010126844900604,40.82008177501841,37.63755430824753,60.82146409965247,38.830394219768124
162,19.953601217388943,64.57529436654396,50.71362702485651,90.94998698534546,49.6600992418013,46.76457308903693,42.71335064339816,36.71111578168609,60.064775789592886,40.52171841953019
163,19.530395504467688,61.65871973460142,49.45384499532351,92.31389712610094,49.596673025023264,45.80240929534069,43.57941795739825,35.74426227562563,60.59843298952639,35.11299060220211
164,18.745471166845107,65.0303429653827,47.29062363959211,94.36889328575191,48.19517650368019,46.16812313540563,44.55159185089416,32.7285475662013,60.389222840128475,36.17444726729696
165,20.830813990312116,65.14073267271164,48.15907185809598,95.19853011845179,47.95031232509049,46.78343188349681,45.30994072047052,29.46799587541486,61.10296581483976,34.37117701832432
166,19.144832573535453,62.53042865524309,50.459822785960114,92.91550596682333,50.413084043212805,47.770463839717465,46.72409979714896,29.646236851633144,57.05726289814519,34.07776800671646
