noise_std,control_strength,satisfaction_rate,control_effort,belief_entropy,mean_free_energy,final_state,mean_state,state_std,repeat
0.3111111111111111,0.7333333333333333,100.0,0.0,1.0986122883681095,,48.88554425800487,49.647656134435096,0.7915623316359289,0
0.3111111111111111,0.5222222222222223,79.0,0.0,1.0986122883681095,,52.07450425803163,53.199164910646516,2.1349601665965388,2
0.3111111111111111,0.7333333333333333,100.0,0.0,1.0986122883681095,,51.60060009348587,50.71732809584325,1.185377712827542,2
0.3111111111111111,0.9444444444444444,96.5,0.0,1.0986122883681095,,45.4700592411474,47.98491452997707,1.8794347548778436,1
0.3111111111111111,0.7333333333333333,97.0,0.0,1.0986122883681095,,54.736849804711525,52.5792069952518,1.3943756922276194,1
0.3111111111111111,0.9444444444444444,50.5,0.0,1.0986122883681095,,41.326942421839696,45.57021929118102,3.694579725664653,2
0.3111111111111111,1.1555555555555557,70.0,0.0,1.0986122883681095,,57.089681376525576,53.01734273262534,2.3861557528991675,0
0.3111111111111111,0.9444444444444444,100.0,0.0,1.0986122883681095,,48.897539977803135,50.67788709989128,1.495255413532793,0
0.3111111111111111,1.1555555555555557,64.5,0.0,1.0986122883681095,,57.66124198001143,53.26217920315609,2.8575919990430885,2
0.3111111111111111,1.1555555555555557,59.0,0.0,1.0986122883681095,,44.80505931760532,45.666805906080384,1.6138635049626466,1
0.3111111111111111,1.3666666666666667,62.0,0.0,1.0986122883681095,,42.15188967215189,46.36008619883257,3.3822700386785227,0
0.3111111111111111,1.3666666666666667,61.5,0.0,1.0986122883681095,,40.39351124717924,45.441061612147685,2.374827295022254,1
0.3111111111111111,1.3666666666666667,89.0,0.0,1.0986122883681095,,57.404654052108896,53.455938571508355,1.4844816331102084,2
0.3111111111111111,1.577777777777778,100.0,0.0,1.0986122883681095,,52.21967899328306,50.14411019127259,1.3913734866217546,1
0.3111111111111111,1.577777777777778,41.5,0.0,1.0986122883681095,,62.760605934580155,56.09611957395203,3.978049385630009,0
0.3111111111111111,1.577777777777778,77.5,0.0,1.0986122883681095,,56.20709250561225,53.397486483282215,1.6280274753638255,2
0.3111111111111111,1.788888888888889,66.5,0.0,1.0986122883681095,,44.27288865857755,46.55583851124062,2.1564205648098493,0
0.3111111111111111,1.788888888888889,100.0,0.0,1.0986122883681095,,46.362356662623554,48.60554587284204,0.843444717720789,1
0.3111111111111111,2.0,100.0,0.0,1.0986122883681095,,47.65018183496041,50.50809590874759,1.7349172764255825,1
0.3111111111111111,2.0,100.0,0.0,1.0986122883681095,,49.30125577877066,49.144380614510155,1.1037355993572295,0
0.3111111111111111,1.788888888888889,86.0,0.0,1.0986122883681095,,42.45503291794027,48.607463212671725,2.941155565995164,2
0.3111111111111111,2.0,99.5,0.0,1.0986122883681095,,44.39568495510838,48.710327524145434,1.0781778798999297,2
0.5222222222222223,0.1,100.0,0.0,1.0986122883681095,,50.96478324739742,49.83511126827081,1.3194915310623794,2
0.5222222222222223,0.1,58.5,0.0,1.0986122883681095,,62.63195625439956,53.45110933241695,4.499069443304361,0
0.5222222222222223,0.1,100.0,0.0,1.0986122883681095,,54.13327154654254,50.50402133527382,1.4697900929062402,1
0.5222222222222223,0.3111111111111111,65.5,0.0,1.0986122883681095,,39.744250083701274,46.01158303853741,3.3110019187320034,0
0.5222222222222223,0.3111111111111111,97.5,0.0,1.0986122883681095,,44.20586246103253,49.66967241552915,1.870254880324857,1
0.5222222222222223,0.5222222222222223,32.5,0.0,1.0986122883681095,,56.88530531688313,56.45172220961718,4.011349273751931,2
0.5222222222222223,0.7333333333333333,11.5,0.0,1.0986122883681095,,59.35724735743287,59.99450136311273,3.5482196691073673,0
0.5222222222222223,0.5222222222222223,74.5,0.0,1.0986122883681095,,61.193376458033484,53.518860836684084,2.8934757702485046,0
0.5222222222222223,0.3111111111111111,44.0,0.0,1.0986122883681095,,64.8385519483082,57.376608783233934,6.58874626422556,2
0.5222222222222223,0.5222222222222223,28.499999999999996,0.0,1.0986122883681095,,60.37352194522348,57.378664395128325,4.520743812094744,1
0.5222222222222223,0.7333333333333333,97.5,0.0,1.0986122883681095,,48.719991832117444,47.76856903737753,1.6727661185795493,1
0.5222222222222223,0.7333333333333333,90.5,0.0,1.0986122883681095,,46.82066054569815,48.015060755671655,2.236413764863754,2
0.5222222222222223,0.9444444444444444,56.99999999999999,0.0,1.0986122883681095,,43.494711631040644,46.26729175596228,3.374052554959477,0
0.5222222222222223,0.9444444444444444,26.0,0.0,1.0986122883681095,,68.76121406476724,56.68633596186883,4.631250004308403,1
0.5222222222222223,0.9444444444444444,27.500000000000004,0.0,1.0986122883681095,,34.237385344320025,42.11586287228374,4.902599873053607,2
0.5222222222222223,1.1555555555555557,45.5,0.0,1.0986122883681095,,43.77160984332122,45.22725006891143,2.7006047613469417,1
0.5222222222222223,1.1555555555555557,98.0,0.0,1.0986122883681095,,50.067075824551644,51.25353252352757,2.197237183425151,0
0.5222222222222223,1.1555555555555557,36.5,0.0,1.0986122883681095,,59.65730639067848,55.82049326948399,3.968004437361373,2
0.5222222222222223,1.3666666666666667,54.50000000000001,0.0,1.0986122883681095,,45.145945745636716,45.330442951275245,1.5145159784498798,0
0.5222222222222223,1.3666666666666667,67.5,0.0,1.0986122883681095,,47.0885936029382,46.042544459561896,1.7721787828202855,1
0.5222222222222223,1.3666666666666667,99.5,0.0,1.0986122883681095,,53.10253909497038,51.66911937460523,2.015358770519668,2
0.5222222222222223,1.577777777777778,60.5,0.0,1.0986122883681095,,39.6043786130102,45.70380916023598,4.316108636566919,0
0.5222222222222223,1.577777777777778,48.5,0.0,1.0986122883681095,,37.972378712421786,45.56651467045655,3.6735400558697915,1
0.5222222222222223,1.788888888888889,46.0,0.0,1.0986122883681095,,45.55721035545737,44.82339470119305,2.0791706678507476,0
0.5222222222222223,1.577777777777778,90.5,0.0,1.0986122883681095,,55.55380708626947,52.307047737470825,2.0586050051148725,2
0.5222222222222223,1.788888888888889,84.0,0.0,1.0986122883681095,,56.87259508498128,50.54317634140136,3.3357028991597697,1
0.5222222222222223,1.788888888888889,100.0,0.0,1.0986122883681095,,47.338147137116536,50.45469933716964,1.909839382422111,2
0.5222222222222223,2.0,89.5,0.0,1.0986122883681095,,46.34975915092648,47.24483506755066,1.9126550531415734,0
0.5222222222222223,2.0,65.5,0.0,1.0986122883681095,,60.52561043796133,53.77048316636812,2.8630289237509086,1
0.5222222222222223,2.0,74.5,0.0,1.0986122883681095,,39.214451066729914,46.64319358330442,2.8761120948949963,2
0.7333333333333333,0.1,19.5,0.0,1.0986122883681095,,29.424450909391005,38.37169214395485,6.517846566443379,0
0.7333333333333333,0.1,83.0,0.0,1.0986122883681095,,52.284385637142144,53.053246103717996,2.5452594535789324,1
0.7333333333333333,0.1,93.5,0.0,1.0986122883681095,,54.424277962619705,49.9616776770721,2.514203925853724,2
0.7333333333333333,0.3111111111111111,26.5,0.0,1.0986122883681095,,60.158010213297764,57.28890364991312,4.634112977450056,0
0.7333333333333333,0.3111111111111111,55.50000000000001,0.0,1.0986122883681095,,40.44118092100264,45.27459644251006,4.013647675308653,1
0.7333333333333333,0.3111111111111111,42.5,0.0,1.0986122883681095,,37.78586718326623,43.82977421950942,3.8131713430997163,2
0.7333333333333333,0.5222222222222223,39.0,0.0,1.0986122883681095,,35.70022268228555,42.119244978288364,6.645199640690299,0
0.7333333333333333,0.7333333333333333,96.5,0.0,1.0986122883681095,,47.70372515840805,51.88731409678915,2.239641631373869,0
0.7333333333333333,0.5222222222222223,43.0,0.0,1.0986122883681095,,50.03088611478361,43.69528845936482,4.1662319488557005,1
0.7333333333333333,0.5222222222222223,36.0,0.0,1.0986122883681095,,62.84068403465615,57.259933289008266,4.826692205962648,2
0.7333333333333333,0.7333333333333333,4.5,0.0,1.0986122883681095,,63.2670940367767,64.39086735198065,3.7037759903702328,1
0.7333333333333333,0.9444444444444444,67.0,0.0,1.0986122883681095,,54.1480765520692,46.26393715048918,3.5665731431307828,0
0.7333333333333333,0.7333333333333333,94.5,0.0,1.0986122883681095,,44.727223978804346,50.395919167371645,3.0719288657824606,2
0.7333333333333333,0.9444444444444444,79.5,0.0,1.0986122883681095,,48.466030306284125,52.52421852652577,2.4801831515033923,1
0.7333333333333333,0.9444444444444444,11.5,0.0,1.0986122883681095,,39.253525466087744,39.974581272303666,4.499503678712799,2
0.7333333333333333,1.1555555555555557,97.0,0.0,1.0986122883681095,,52.27903375760187,49.122425288895464,2.4583964854828855,0
0.7333333333333333,1.1555555555555557,52.5,0.0,1.0986122883681095,,63.60794828249527,55.420747328669655,5.467963448459557,1
0.7333333333333333,1.1555555555555557,57.99999999999999,0.0,1.0986122883681095,,51.43488099741006,47.43783732308207,4.459780416386146,2
0.7333333333333333,1.3666666666666667,16.5,0.0,1.0986122883681095,,18.892157161064194,31.600640838446484,10.33102127505617,0
0.7333333333333333,1.3666666666666667,99.0,0.0,1.0986122883681095,,51.4555326785201,48.10340736864921,1.637374266221887,1
0.7333333333333333,1.3666666666666667,100.0,0.0,1.0986122883681095,,54.82066182210087,49.144416664697324,2.2753501675437513,2
0.7333333333333333,1.577777777777778,21.5,0.0,1.0986122883681095,,40.73816274438067,41.27261525132409,5.084332001118557,0
0.7333333333333333,1.577777777777778,62.0,0.0,1.0986122883681095,,61.2085305116313,48.4501957279082,4.780925396447768,1
0.7333333333333333,1.577777777777778,77.0,0.0,1.0986122883681095,,43.191744001280924,47.77891972308627,3.1810882260025095,2
0.7333333333333333,1.788888888888889,61.5,0.0,1.0986122883681095,,44.84735338550019,45.822625054609674,3.1082022881301286,0
0.7333333333333333,1.788888888888889,55.00000000000001,0.0,1.0986122883681095,,53.687767585901085,54.48159486437421,2.8531231981835656,1
0.7333333333333333,1.788888888888889,85.0,0.0,1.0986122883681095,,42.92298684927929,51.002948084831495,3.66760029252664,2
0.7333333333333333,2.0,87.0,0.0,1.0986122883681095,,48.21404421984647,47.587020992474734,2.2200755200113576,0
0.7333333333333333,2.0,74.0,0.0,1.0986122883681095,,40.93211663473688,47.63676277947067,3.411974519094048,1
0.7333333333333333,2.0,22.5,0.0,1.0986122883681095,,56.91751942641331,57.36399711715997,3.0996924351415815,2
0.9444444444444444,0.1,25.0,0.0,1.0986122883681095,,72.73888903444534,64.7101125430685,9.466285821017587,0
0.9444444444444444,0.1,56.00000000000001,0.0,1.0986122883681095,,36.90801335817929,45.53850420677739,3.6659242196100736,1
0.9444444444444444,0.1,28.499999999999996,0.0,1.0986122883681095,,41.908160780568096,42.307359108260535,3.6243957743183732,2
0.9444444444444444,0.3111111111111111,19.0,0.0,1.0986122883681095,,39.87906648819818,39.842378640258914,6.068860900743789,0
0.9444444444444444,0.3111111111111111,41.0,0.0,1.0986122883681095,,42.198546709700096,44.672087295789666,3.113387308520756,1
0.9444444444444444,0.3111111111111111,38.5,0.0,1.0986122883681095,,41.578124171360145,45.82958799744911,4.8042574203444195,2
0.9444444444444444,0.5222222222222223,44.0,0.0,1.0986122883681095,,38.84038029935722,43.51880115288937,4.387489079968243,0
0.9444444444444444,0.5222222222222223,80.5,0.0,1.0986122883681095,,55.81252632509521,52.325554212714906,2.6769069281465105,1
0.9444444444444444,0.5222222222222223,48.5,0.0,1.0986122883681095,,49.92573578010782,54.948396936068484,3.065131543645139,2
0.9444444444444444,0.7333333333333333,22.0,0.0,1.0986122883681095,,73.16440689151996,60.034144074949914,6.169885594437395,0
0.9444444444444444,0.7333333333333333,68.0,0.0,1.0986122883681095,,42.080309657049064,48.752730905451685,5.372261901186718,1
0.9444444444444444,0.9444444444444444,36.5,0.0,1.0986122883681095,,33.47845666319799,44.17976567426716,5.110035453743111,0
0.9444444444444444,0.7333333333333333,42.5,0.0,1.0986122883681095,,61.01271955429942,56.22876796827354,3.818763126609647,2
0.9444444444444444,0.9444444444444444,99.0,0.0,1.0986122883681095,,54.069923587209196,49.96057545231197,2.200520577537189,1
0.9444444444444444,0.9444444444444444,19.0,0.0,1.0986122883681095,,71.92350570746609,59.90451937133164,5.4641570480457125,2
0.9444444444444444,1.1555555555555557,31.5,0.0,1.0986122883681095,,54.713245166157165,56.04584876655661,3.3106538371923877,0
0.9444444444444444,1.1555555555555557,80.0,0.0,1.0986122883681095,,38.23311840107335,51.0354315638498,4.302717741213723,1
0.9444444444444444,1.1555555555555557,5.5,0.0,1.0986122883681095,,64.2974926510005,62.89204366940006,3.7414982377255557,2
0.9444444444444444,1.3666666666666667,42.5,0.0,1.0986122883681095,,31.22895404828176,49.33132732663759,7.648294349886325,0
0.9444444444444444,1.3666666666666667,64.0,0.0,1.0986122883681095,,56.580620816572285,50.68867411042132,4.581975645953283,1
0.9444444444444444,1.3666666666666667,24.0,0.0,1.0986122883681095,,52.831999589297915,56.597685569215,2.726478927475263,2
0.9444444444444444,1.577777777777778,46.0,0.0,1.0986122883681095,,30.06133460061792,45.918146984167365,9.39230027676795,0
0.9444444444444444,1.577777777777778,66.0,0.0,1.0986122883681095,,65.6082258418469,53.51825301187755,5.580477264869843,1
0.9444444444444444,1.577777777777778,67.0,0.0,1.0986122883681095,,38.33164064547255,49.04297803051766,5.130515401062291,2
0.9444444444444444,1.788888888888889,8.5,0.0,1.0986122883681095,,69.23181380446296,65.2865204663977,6.317237890483462,0
0.9444444444444444,1.788888888888889,40.0,0.0,1.0986122883681095,,69.28391371367266,56.92772969590607,5.090259288734613,1
0.9444444444444444,1.788888888888889,82.5,0.0,1.0986122883681095,,56.4963202584101,49.072514690216344,3.5060502270994314,2
0.9444444444444444,2.0,20.5,0.0,1.0986122883681095,,79.15577938298293,64.45167018635514,9.511046249738161,0
0.9444444444444444,2.0,10.0,0.0,1.0986122883681095,,54.39452124464466,60.144775929693296,4.631529112951933,1
0.9444444444444444,2.0,99.5,0.0,1.0986122883681095,,53.79377003325122,49.768702915666154,2.1108291682453726,2
1.1555555555555557,0.1,83.0,0.0,1.0986122883681095,,50.447726123117896,47.817002418114704,2.979087511244098,0
1.1555555555555557,0.1,84.0,0.0,1.0986122883681095,,38.191923005952965,48.178769227948806,3.620203520493937,1
1.1555555555555557,0.1,70.5,0.0,1.0986122883681095,,53.4297434017148,52.37127967479039,4.699047170065694,2
1.1555555555555557,0.3111111111111111,34.0,0.0,1.0986122883681095,,66.94728519627097,58.79109152264261,6.621377935978886,0
1.1555555555555557,0.3111111111111111,51.0,0.0,1.0986122883681095,,42.286927612153484,49.06362456480297,5.589765926365815,1
1.1555555555555557,0.3111111111111111,9.0,0.0,1.0986122883681095,,62.763141160673314,65.34335720137885,5.780097622105275,2
1.1555555555555557,0.5222222222222223,86.5,0.0,1.0986122883681095,,51.28615293186995,48.26195216414044,2.861583425623343,0
1.1555555555555557,0.5222222222222223,52.0,0.0,1.0986122883681095,,48.33543119363563,45.297606066749054,3.7758136690614847,1
1.1555555555555557,0.5222222222222223,36.5,0.0,1.0986122883681095,,39.8829587366693,43.86258954389945,5.811595803600148,2
1.1555555555555557,0.7333333333333333,11.5,0.0,1.0986122883681095,,39.47478275994098,38.00141873397451,5.180308878418854,0
1.1555555555555557,0.7333333333333333,62.5,0.0,1.0986122883681095,,57.672598138412184,51.09852689340078,5.359516054416331,1
1.1555555555555557,0.7333333333333333,14.499999999999998,0.0,1.0986122883681095,,34.8490806170849,39.128819241190044,5.126640995335995,2
1.1555555555555557,0.9444444444444444,63.5,0.0,1.0986122883681095,,38.18601003588412,52.14803274765473,5.213234526244713,0
1.1555555555555557,0.9444444444444444,67.0,0.0,1.0986122883681095,,74.20245254077301,53.22589033251098,7.018941150383003,1
1.1555555555555557,0.9444444444444444,30.5,0.0,1.0986122883681095,,45.57955647745148,59.45765381727598,7.26545876603648,2
1.1555555555555557,1.1555555555555557,50.0,0.0,1.0986122883681095,,39.54822556296339,51.881064339272484,7.160568932020441,0
1.1555555555555557,1.1555555555555557,16.5,0.0,1.0986122883681095,,32.18045509006101,40.223683074205894,5.353860744186511,1
1.1555555555555557,1.1555555555555557,53.0,0.0,1.0986122883681095,,27.321872492357986,43.11441833652335,7.546322876503991,2
1.1555555555555557,1.3666666666666667,36.0,0.0,1.0986122883681095,,34.538213206738284,40.37600945618136,7.625225766401373,0
1.1555555555555557,1.3666666666666667,26.0,0.0,1.0986122883681095,,81.89307038802316,64.28783709290812,10.503566270768763,1
1.1555555555555557,1.3666666666666667,54.50000000000001,0.0,1.0986122883681095,,58.762925482828024,51.023411179903924,5.405441028647717,2
1.1555555555555557,1.577777777777778,24.5,0.0,1.0986122883681095,,35.35849397760152,40.286559662602336,7.6507855068435475,0
1.1555555555555557,1.577777777777778,11.5,0.0,1.0986122883681095,,30.778459408831896,32.01870812162411,9.010391990775766,1
1.1555555555555557,1.788888888888889,42.0,0.0,1.0986122883681095,,37.442568992002435,45.3634155147655,5.831275904903862,0
1.1555555555555557,1.577777777777778,45.0,0.0,1.0986122883681095,,40.25686373585043,48.48016779640467,6.391740291602471,2
1.1555555555555557,1.788888888888889,83.0,0.0,1.0986122883681095,,56.21523783929299,50.10213859970697,3.605368618431095,1
1.1555555555555557,2.0,56.49999999999999,0.0,1.0986122883681095,,38.5375676044987,44.74043546716306,5.614670867040096,0
1.1555555555555557,1.788888888888889,28.499999999999996,0.0,1.0986122883681095,,58.538762052406426,57.266922408208885,4.605412632916079,2
1.1555555555555557,2.0,36.0,0.0,1.0986122883681095,,52.534080698338876,46.13586158659065,9.252863605962846,1
1.1555555555555557,2.0,62.5,0.0,1.0986122883681095,,56.43413434993107,49.159173513408014,5.0985348111796505,2
1.3666666666666667,0.1,6.5,0.0,1.0986122883681095,,28.06630456923355,30.876193434230466,7.861550357118479,0
1.3666666666666667,0.1,60.5,0.0,1.0986122883681095,,48.592436651737316,47.22484506332046,5.353358217430675,1
1.3666666666666667,0.1,73.0,0.0,1.0986122883681095,,63.2317962444226,49.42925717313958,4.820553935635907,2
1.3666666666666667,0.3111111111111111,6.5,0.0,1.0986122883681095,,8.026804058348597,26.418403979293707,10.198408980574328,0
1.3666666666666667,0.3111111111111111,30.0,0.0,1.0986122883681095,,48.18024026449132,43.412743270435065,4.4949898080211055,1
1.3666666666666667,0.3111111111111111,31.5,0.0,1.0986122883681095,,34.47163845199111,49.73668121721192,8.344103380927688,2
1.3666666666666667,0.5222222222222223,30.0,0.0,1.0986122883681095,,34.95218000188293,43.71800767184196,8.830488375351383,0
1.3666666666666667,0.5222222222222223,40.5,0.0,1.0986122883681095,,35.91866725199204,55.21147055529473,7.264807845378717,1
1.3666666666666667,0.5222222222222223,33.5,0.0,1.0986122883681095,,50.36963229430401,39.018926215168925,7.603401550372946,2
1.3666666666666667,0.7333333333333333,11.5,0.0,1.0986122883681095,,2.2195298965809314,24.912020733614504,14.311272287343412,0
1.3666666666666667,0.7333333333333333,52.0,0.0,1.0986122883681095,,46.532408006136826,46.07425855667781,5.3622220374652185,1
1.3666666666666667,0.7333333333333333,52.5,0.0,1.0986122883681095,,42.18919517557671,49.095756296642925,6.247538706803074,2
1.3666666666666667,0.9444444444444444,23.5,0.0,1.0986122883681095,,50.533980624622615,38.98126235118056,7.684525728488543,0
1.3666666666666667,0.9444444444444444,59.5,0.0,1.0986122883681095,,38.71502261311438,53.47214566979492,7.059660569040361,1
1.3666666666666667,0.9444444444444444,14.499999999999998,0.0,1.0986122883681095,,19.67598306299607,31.85671891731388,8.527306087111691,2
1.3666666666666667,1.1555555555555557,34.5,0.0,1.0986122883681095,,55.65462745224199,56.13331597161507,3.82307370393464,0
1.3666666666666667,1.1555555555555557,60.5,0.0,1.0986122883681095,,54.94504057582033,51.24559086261417,5.251112114210268,1
1.3666666666666667,1.3666666666666667,8.5,0.0,1.0986122883681095,,69.52465429747426,66.11501208144247,7.17819112482094,0
1.3666666666666667,1.1555555555555557,45.5,0.0,1.0986122883681095,,51.6729997465094,55.128553222470465,7.591309823495575,2
1.3666666666666667,1.3666666666666667,25.0,0.0,1.0986122883681095,,35.4496603798657,46.75620409291436,9.917389241156231,1
1.3666666666666667,1.3666666666666667,34.5,0.0,1.0986122883681095,,54.957322374612566,57.64828548723558,4.925814483108018,2
1.3666666666666667,1.577777777777778,9.0,0.0,1.0986122883681095,,8.608113896753167,25.78290407314468,13.349584034489192,0
1.3666666666666667,1.577777777777778,68.0,0.0,1.0986122883681095,,53.00132740243739,49.77509083060503,4.626832401154102,1
1.3666666666666667,1.577777777777778,31.0,0.0,1.0986122883681095,,23.58761155434125,32.82834480312744,12.974677153198638,2
1.3666666666666667,1.788888888888889,55.50000000000001,0.0,1.0986122883681095,,67.61505151357488,54.78025206167483,5.914533159501267,0
1.3666666666666667,1.788888888888889,28.499999999999996,0.0,1.0986122883681095,,56.46180865016155,55.740392698588074,6.576877495115493,1
1.3666666666666667,1.788888888888889,76.0,0.0,1.0986122883681095,,45.38690724331514,50.24066506142818,3.8583294584072365,2
1.3666666666666667,2.0,44.5,0.0,1.0986122883681095,,53.78116923777492,42.411053919025285,7.3662163216448,0
1.3666666666666667,2.0,18.5,0.0,1.0986122883681095,,36.47196771194335,40.719607765881314,4.5332060048057,1
1.3666666666666667,2.0,28.000000000000004,0.0,1.0986122883681095,,67.40625624469041,55.731632296300745,7.327934473876073,2
1.577777777777778,0.1,71.0,0.0,1.0986122883681095,,58.07056714989888,52.63821103895435,4.1948056383050325,0
1.577777777777778,0.1,31.5,0.0,1.0986122883681095,,75.2411232008399,61.91660709810088,9.840423395963171,1
1.577777777777778,0.1,40.5,0.0,1.0986122883681095,,70.96412356878228,56.55628300558878,9.377923533806657,2
1.577777777777778,0.3111111111111111,65.5,0.0,1.0986122883681095,,51.16721321378514,52.44053105008439,3.8852403836905602,0
1.577777777777778,0.3111111111111111,4.0,0.0,1.0986122883681095,,54.76280338946581,70.02994332130457,7.705778223739819,1
1.577777777777778,0.3111111111111111,37.0,0.0,1.0986122883681095,,52.45762614593126,41.75379383180986,8.455319695819103,2
1.577777777777778,0.5222222222222223,8.0,0.0,1.0986122883681095,,85.62705102853045,64.41701071105014,7.793357309826705,0
1.577777777777778,0.5222222222222223,25.5,0.0,1.0986122883681095,,58.840648680324655,42.952305543006865,6.006840535064029,1
1.577777777777778,0.5222222222222223,41.5,0.0,1.0986122883681095,,35.056791227133104,49.8485680799002,7.453647414745385,2
1.577777777777778,0.7333333333333333,28.499999999999996,0.0,1.0986122883681095,,24.736510697862386,47.28467910966822,10.76185285948559,0
1.577777777777778,0.7333333333333333,8.0,0.0,1.0986122883681095,,91.39401582197755,75.9086594988697,15.036333431428135,1
1.577777777777778,0.7333333333333333,49.0,0.0,1.0986122883681095,,56.931436319290114,54.308275808326854,4.5430374730470655,2
1.577777777777778,0.9444444444444444,31.5,0.0,1.0986122883681095,,60.74332223930967,59.618414038380706,9.750874305802189,1
1.577777777777778,0.9444444444444444,54.50000000000001,0.0,1.0986122883681095,,36.736769346590044,49.19865473619836,6.7150324503191,0
1.577777777777778,0.9444444444444444,6.0,0.0,1.0986122883681095,,28.44398248172503,32.20964997387614,6.629039091896835,2
1.577777777777778,1.1555555555555557,18.5,0.0,1.0986122883681095,,23.563626848123164,33.08098261547822,13.727719822515201,0
1.577777777777778,1.1555555555555557,62.5,0.0,1.0986122883681095,,52.18550243567941,49.113753542963494,6.02845962624433,1
1.577777777777778,1.1555555555555557,4.0,0.0,1.0986122883681095,,67.36149358928517,63.19258183434253,5.036716719867814,2
